Substance ID,SMILES
ZINC000000022571,COc1ccc(-c2ccc3nccn3c2)cc1-c1ccc2nonc2c1
ZINC000000022572,COc1ccc(-c2ncc3n2CN(C(=O)N(C)C)c2ccccc2-3)cc1
ZINC000000022573,CCN1c2ncccc2-c2nccn2-c2c(C)cc(-c3cn[nH]c3)nc21
ZINC000000022575,CN(C)C(=N)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
ZINC000000022576,CC(C)(C)c1cc(C(=N)N2CCCC2)cc2c1OCC2(C)C
ZINC000000022577,Fc1ccc(Nc2ncnc3ccc(-c4ccoc4)cc23)cc1Cl
ZINC000000022578,OCc1cc(Cl)c(-c2ccc(O)cc2)c(Cl)c1
ZINC000000022579,OCc1c(Cl)c(Cl)c(-c2ccc(O)cc2)c(Cl)c1Cl
ZINC000000022580,O=Cc1cc(Cl)c(-c2ccc(O)cc2)c(Cl)c1
ZINC000000022583,Cc1ccc(-c2ccc(O)cc2)c(C(F)(F)F)c1
ZINC000000022584,CC(C)c1cc(CO)cc(Cl)c1-c1ccc(O)cc1
ZINC000000022585,O=[N+]([O-])c1cc(CO)cc(Br)c1-c1ccc(O)cc1
ZINC000000022586,OCc1cc(Cl)c(-c2ccc(O)cc2)c(C(F)(F)F)c1
ZINC000000022587,COc1cc2ncnc(Oc3ccc(C)c(O)c3)c2cc1OC
ZINC000000022588,Oc1ccc(Cc2csc3ccccc23)cc1O
ZINC000000022596,CC(C)(C)c1cc(C(=O)c2ccco2)cc2c1OCC2(C)C
ZINC000000022597,Cc1ccc(C(=O)c2cc(C(C)(C)C)c3c(c2)C(C)(C)CO3)o1
ZINC000000022598,CC(C)(C)c1cc(C(=O)c2ccoc2)cc2c1OCC2(C)C
ZINC000000022599,CC(C)(C)c1cc(C(=O)c2cccs2)cc2c1OCC2(C)C
ZINC000000022600,CC(C)(C)c1cc(C(=O)c2ccsc2)cc2c1OCC2(C)C
ZINC000000022601,Cn1cccc1C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
ZINC000000022603,CC(C)(C)c1cc(C(=O)c2ccccn2)cc2c1OCC2(C)C
ZINC000000022604,CC(C)(C)c1cc(NC2=CCCN2)cc2c1OCC2(C)C
ZINC000000022605,CC(C)(C)c1cc(-c2cccs2)cc2c1OCC2(C)C
ZINC000000022606,CC(C)(C)c1cc(-c2cscn2)cc2c1OCC2(C)C
ZINC000000022608,Cc1nc(-c2cc(C(C)(C)C)c3c(c2)C(C)(C)CO3)no1
ZINC000000022609,CC(C)(C)c1cc(-c2cn3ccsc3n2)cc2c1OCC2(C)C
ZINC000000022610,CC(C)(C)c1cc(-c2cn3c(n2)S(=O)C=C3)cc2c1OCC2(C)C
ZINC000000022611,CC(C)(C)c1cc(-c2cn3ccccc3n2)cc2c1OCC2(C)C
ZINC000000022612,O=C1CCN2c3ccc(Cl)cc3CC[C@H]2C1
ZINC000000022613,Cc1ccc2c(c1)CC[C@H]1CC(=O)CCN21
ZINC000000022614,C[C@H]1C(=O)CCN2c3ccccc3CC[C@@H]12
ZINC000000022615,C[C@H]1CC(=O)C[C@@H]2CCc3ccccc3N12
ZINC000000022616,O=C1C=C2CCc3ccccc3N2CC1
ZINC000000022617,O=C1C=C2CCc3cc(Cl)ccc3N2CC1
ZINC000000022618,Cc1ccc2c(c1)CCC1=CC(=O)CCN12
ZINC000000022619,CC1=C2CCc3ccccc3N2CCC1=O
ZINC000000022620,C[C@H]1CC(=O)CC2=CCc3ccccc3N21
ZINC000000022621,CC1=C2CCc3cc(Cl)ccc3N2CCC1=O
ZINC000000022622,O=C1C=CN2c3ccccc3CC[C@@H]2C1
ZINC000000022623,O=C1C=CN2c3ccc(Cl)cc3CC[C@H]2C1
ZINC000000022624,CC1=CC(=O)C[C@@H]2CCc3cc(Cl)ccc3N12
ZINC000000022625,Cc1ccc2c(c1)CC[C@H]1CC(=O)C=CN21
ZINC000000022626,C[C@@H]1C(=O)C=CN2c3ccccc3CC[C@@H]12
ZINC000000022627,Cc1ccc2c(c1)CC[C@H]1[C@H](C)C(=O)C=CN21
ZINC000000022628,C[C@@H]1C(=O)C=CN2c3ccc(Cl)cc3CC[C@@H]12
ZINC000000022629,O=c1ccn2c(c1)CCc1ccccc1-2
ZINC000000022635,CC(=O)Nc1ccc(C(=O)O)cc1-n1ccnc1
ZINC000000022638,CCN1CCC(=O)N(c2c(C)cccc2C)C1=S
ZINC000000022640,CCN1CCC(=O)N(c2cc(Cl)ccc2C)C1=S
ZINC000000022641,CCc1cccc(C)c1N1C(=O)CCN(CC)C1=S
ZINC000000022642,CCN1CCC(=O)N(c2ccccc2F)C1=S
ZINC000000022643,CCN1CCC(=O)N(c2ccccc2C(C)C)C1=S
ZINC000000022644,C=CCN1CCC(=O)N(c2c(C)cccc2C)C1=S
ZINC000000022645,CCc1cccc(C(C)C)c1N1C(=O)CCN(CC)C1=S
ZINC000000022646,CC1(C)CC(=O)c2c(C(=O)Nc3ccccc3)c[nH]c2C1
ZINC000000022647,CC1(C)CC(=O)c2c(C(=O)Nc3ccccc3F)c[nH]c2C1
ZINC000000022648,COc1ccc(NC(=O)c2c[nH]c3c2C(=O)CC(C)(C)C3)cc1
ZINC000000022649,C[C@H]1CC(=O)c2c(C(=O)Nc3ccccc3)c[nH]c2C1
ZINC000000022650,COc1ccc(NC(=O)c2c[nH]c3c2C(=O)C[C@H](C)C3)c(F)c1
ZINC000000022651,CC1(C)CC(=O)c2c(C(=O)Nc3ccsc3)c[nH]c2C1
ZINC000000022652,CC1(C)CC(=O)c2c(C(=O)Nc3ccc4cccnc4n3)c[nH]c2C1
ZINC000000022653,C[C@H]1CC(=O)c2c(C(=O)Nc3ccc4cccnc4n3)c[nH]c2C1
ZINC000000022654,C[C@H]1CC(=O)c2c(C(=O)Nc3ccc4ccccc4n3)c[nH]c2C1
ZINC000000022655,CC1(C)CC(=O)C2=C(C1)Nc1ccc(F)cc1S2(=O)=O
ZINC000000022656,COc1ccc2c(c1)C(c1ccc(N)cc1)=NNC(=O)C2
ZINC000000022657,COc1ccc2c(c1)C(c1ccc(N)cc1)=NN=C(C)C2
ZINC000000022658,COc1ccc2c(c1)C(c1ccc(N)cc1)=NN(C(C)=O)[C@@H](C)C2
ZINC000000022659,CCC(=O)N1N=C(c2ccc(N)cc2)c2cc(OC)ccc2C[C@@H]1C
ZINC000000022660,COc1ccc2c(c1)C(c1ccc(N)cc1)=NN(C(=O)C1CC1)[C@@H](C)C2
ZINC000000022661,COC(=O)N1N=C(c2ccc(N)cc2)c2cc(OC)ccc2C[C@@H]1C
ZINC000000022662,CNC(=O)N1N=C(c2ccc(N)cc2)c2cc(OC)ccc2C[C@@H]1C
ZINC000000022663,COc1ccc2c(c1)C(c1ccc(N)cc1)=NN(C(C)=O)C(C)=C2
ZINC000000022664,COc1ccc2c(c1)C(c1ccc(N)cc1)=NN(C(=O)C1CC1)C(C)=C2
ZINC000000022665,Nc1ncnc2c1c(-c1ccccc1)cn2[C@H]1C=C[C@H](O)C1
ZINC000000022666,Nc1ncnc2c1c(-c1ccccc1)cn2[C@H]1CC[C@H](O)C1
ZINC000000022667,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2[C@H]1CC[C@H](O)C1
ZINC000000022668,Nc1ncnc2c1c(-c1ccccc1)cn2[C@@H]1C[C@@H](CO)[C@H](O)C1
ZINC000000022669,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1
ZINC000000022670,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CC(CO)C1
ZINC000000022671,C=C[C@@H](OC)c1cc(OC)c2c(c1)OCO2
ZINC000000022672,Cn1nnnc1-c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12
ZINC000000022673,Cn1ncnc1-c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12
ZINC000000022674,N#Cc1ccc([C@@](O)(Cn2ccnc2)c2cc3ccccc3o2)cc1
ZINC000000022675,N#Cc1ccc([C@@](O)(Cn2ccnc2)c2ccc3ccccc3c2)cc1
ZINC000000022676,N#Cc1ccc([C@@](O)(Cn2ccnc2)c2ccccc2O)cc1
ZINC000000022677,CC[C@@H](N1CCCC1)N(C)S(=O)(=O)c1cccc(Cl)c1
ZINC000000022679,C=C1CC[C@H](OC(C)=O)[C@H](OC)[C@H]1[C@]1(C)O[C@H]1CC=C(C)C
ZINC000000022680,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2Cl)cc1
ZINC000000022681,Fc1ccc(Nc2ncnc3cc(-c4ccoc4)ccc23)cc1Cl
ZINC000000022685,C[C@H](C(=O)O)c1csc(-c2ccc(Cl)cc2)c1
ZINC000000022686,C[C@H](C(=O)O)c1csc(-c2ccc(Br)cc2)c1
ZINC000000022687,COC(=O)[C@@H](C)c1csc(-c2ccc(Cl)cc2)c1
ZINC000000022688,COC(=O)[C@@H](C)c1csc(-c2ccc(Br)cc2)c1
ZINC000000022689,O=C(O)Cc1csc(-c2cccc(F)c2)c1
ZINC000000022690,COC(=O)Cc1csc(-c2cccc(F)c2)c1
ZINC000000022691,O=C(O)Cc1csc(-c2ccc(C(F)(F)F)cc2)c1
ZINC000000022692,O=C(O)c1ccccc1Nc1ccnc2cc(Cl)c(F)cc12
ZINC000000022694,N[C@H](C(=O)O)[C@H](CCc1cccc(C(F)(F)F)c1)c1ccccc1
ZINC000000022695,CCc1nnc2n1N=C(c1ccc(N)cc1)c1cc(OC)ccc1C2
ZINC000000022696,COc1ccc2c(c1)C(c1ccccc1)=Nn1c(C)cnc1C2
ZINC000000022697,COc1ccc2c(c1)C(c1ccccc1)=Nn1c(nc(C)c1C)C2
ZINC000000022698,CC(=O)NC[C@@H]1CN(c2ccc(C3=CCOCC3)cc2)C(=O)O1
ZINC000000022699,CC(C)OC[C@H]1[C@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C
ZINC000000022700,COC[C@H]1[C@H](c2ccc(Cl)cc2)C[C@@H]2CC[C@H]1N2C
ZINC000000022701,COC[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(Cl)cc1)N2
ZINC000000022702,COC[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(Cl)c(Cl)c1)N2
ZINC000000022703,Clc1ccc([C@@H]2C[C@@H]3CC[C@@H](N3)[C@H]2COCC2CC2)cc1
ZINC000000022704,CN1[C@H]2CC[C@@H]1[C@@H](COCC1CC1)[C@H](c1ccc(Cl)cc1)C2
ZINC000000022705,C[C@H]1C=Cc2cc(F)cc3c(=O)c(C(=O)NCc4ccncc4)cn1c23
ZINC000000022706,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12
ZINC000000022708,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@H]3C)c12
ZINC000000022714,Cc1cncc2cccc(S(=O)(=O)N3CCCNCC3)c12
ZINC000000022716,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2)cc1
ZINC000000022717,O=C(NCc1ccccc1Br)c1ccc2cnccc2n1
ZINC000000022718,O=C(NCc1ccccc1Cl)c1ccc2cnccc2n1
ZINC000000022719,COc1cccc(CNC(=O)c2ccc3cnccc3n2)c1
ZINC000000022720,O=C(NCc1ccccc1C(F)(F)F)c1ccc2cnccc2n1
ZINC000000022721,COc1cccc(OC)c1CNC(=O)c1ccc2cnccc2n1
ZINC000000022722,Cc1ccccc1NC(=O)Nc1ccc2cnccc2n1
ZINC000000022723,Nc1ccc(C2=NNC(=O)Cc3cc4c(cc32)OCO4)cc1
ZINC000000022724,Cc1cc(C2=NNC(=O)Cc3cc4c(cc32)OCO4)ccc1N
ZINC000000022725,Nc1ccc(C2=NNC(=O)Cc3cc4c(cc32)OCO4)c(Cl)c1
ZINC000000022726,CC(=O)OC[C@H]1CCC(=O)[C@@H]1CSC[C@H](O)CO
ZINC000000022727,CC(=O)N[C@H](CSC[C@H]1C(=O)CC[C@@H]1COC(C)=O)C(=O)O
ZINC000000022728,CC(=O)N[C@H](CSC[C@H]1C(=O)CC[C@@H]1CO)C(=O)O
ZINC000000022731,COC(=O)[C@H]1CCC(=O)[C@@H]1CSC[C@@H](NC(C)=O)C(=O)O
ZINC000000022732,C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCc3ccccc3)S[C@H]12
ZINC000000022733,Cc1csc(C)c1Cc1c[nH]cn1
ZINC000000022734,Cc1sccc1Cc1c[nH]cn1
ZINC000000022735,Cc1cscc1Cc1c[nH]cn1
ZINC000000022736,Cc1cscc1[C@H](C)c1c[nH]cn1
ZINC000000022737,CC[C@H](c1c[nH]cn1)c1cscc1C
ZINC000000022738,Cc1cc(Cc2c[nH]cn2)c(C)s1
ZINC000000022739,CCc1cc(Cc2c[nH]cn2)c(CC)s1
ZINC000000022740,CCc1sccc1Cc1c[nH]cn1
ZINC000000022741,CCc1cscc1Cc1c[nH]cn1
ZINC000000022742,CCc1cscc1[C@H](C)c1c[nH]cn1
ZINC000000022743,Cc1c(-c2c(-c3ccccc3)nn3ccccc23)n[nH]c(=O)c1C(=O)O
ZINC000000022744,Cc1cc(=O)[nH]nc1-c1c(-c2ccccc2)nn2ccccc12
ZINC000000022747,Nc1nnc(Cc2ccccc2[N+](=O)[O-])c(=O)n1N
ZINC000000022748,CCOC(=O)CCc1nnc(N)n(N)c1=O
ZINC000000022749,CC(C)(CO)c1nnc(N)n(N)c1=O
ZINC000000022750,Cc1c([C@H](N)C(=O)O)ccc(C(=O)O)c1O
ZINC000000022751,Nc1ccn(CCN2C(=O)CS[C@@H]2CO)c(=O)n1
ZINC000000022752,Nc1nc(=O)n(CCN2C(=O)CS[C@@H]2CO)cc1F
ZINC000000022753,Cc1cn(CCN2C(=O)CS[C@@H]2CO)c(=O)[nH]c1=O
ZINC000000022756,COc1ccc(Cl)cc1NC(=O)OC1C[C@@H]2CC[C@H](C1)N2C
ZINC000000022757,CN1[C@H]2CCC[C@@H]1CC(OC(=O)Nc1ccc(Cl)c(Cl)c1)C2
ZINC000000022758,COc1ccc(OC)c(NC(=O)OC2C[C@@H]3CCC[C@H](C2)N3C)c1
ZINC000000022759,Cc1c(C)c2c(c(C)c1O)CC[C@](C)([C@@H]1N[C@@H](C(=O)O)CS1)O2
ZINC000000022760,Cc1csc(Cc2c[nH]cn2)c1C
ZINC000000022761,Cc1ccsc1Cc1c[nH]cn1
ZINC000000022762,Cc1ccsc1[C@H](C)c1c[nH]cn1
ZINC000000022763,Brc1ccsc1Cc1c[nH]cn1
ZINC000000022764,C[C@H](c1c[nH]cn1)c1sccc1Br
ZINC000000022765,Cc1csc([C@H](C)c2c[nH]cn2)c1C
ZINC000000022766,Brc1csc(Cc2c[nH]cn2)c1Br
ZINC000000022767,C[C@H](c1c[nH]cn1)c1scc(Br)c1Br
ZINC000000022768,Brc1csc(Cc2c[nH]cn2)c1
ZINC000000022769,Cc1noc(NP(=O)(c2ccccc2)c2ccccc2)c1C
ZINC000000022772,CC1CCC(CN)(CC(=O)O)CC1
ZINC000000022773,C[C@H]1CCC[C@@](CN)(CC(=O)O)C1
ZINC000000022774,CC(C)(C)C1CCC(CN)(CC(=O)O)CC1
ZINC000000022779,O=c1oc(OCc2ccccc2)nc2ccccc12
ZINC000000022780,Cc1ccc2nc(OCc3ccccc3)oc(=O)c2c1
ZINC000000022781,CN(Cc1ccccc1)c1nc2ccccc2c(=O)o1
ZINC000000022784,C/C(=C/CC(=O)O)CCc1c(O)cc(C=O)c(C=O)c1O
ZINC000000022785,N#Cc1ccc(Cn2cncc2C/C=C/c2ccccc2)cc1
ZINC000000022786,N#Cc1ccc(Cn2cncc2[C@H](O)CC#Cc2ccccc2)cc1
ZINC000000022787,N#Cc1ccc(Cc2cnccc2[C@H](O)C#Cc2ccccc2)cc1
ZINC000000022788,N#Cc1ccc(Cc2cncn2Cc2ccc(-c3ccccc3)cc2)cc1
ZINC000000022789,CN1CCN(c2nsc3nc4ccccc4n23)CC1
ZINC000000022790,c1ccc2c(c1)nc1snc(N3CCOCC3)n12
ZINC000000022791,CC(=O)N1CCN(c2nsc3nc4ccccc4n23)CC1
ZINC000000022792,c1ccc2c(c1)nc1snc(N3CCCC3)n12
ZINC000000022793,Cc1ccc(S(=O)(=O)c2nsc3nc4ccccc4n23)cc1
ZINC000000022794,c1nc2ccc(NC3=NCCN3)cc2s1
ZINC000000022795,c1nc2ccc(NC3=NCCS3)cc2s1
ZINC000000022803,CC(=O)N1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1
ZINC000000022805,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
ZINC000000022807,O=Cc1cc(O)c(C=O)c(C(=O)c2cccc(O)c2O)c1
ZINC000000022808,CS(=O)(=O)c1ccc(C(=C2CCCC2)c2ccc(F)cc2)cc1
ZINC000000022809,CS(=O)(=O)c1ccc(C(=C2C=CC=C2)c2ccc(F)cc2)cc1
ZINC000000022810,Cc1ccc(C(=C2CCCC2)c2ccc(S(N)(=O)=O)cc2)cc1F
ZINC000000022811,COc1ccc([C@@H](CCO)N2Cc3ccccc3C2=O)cc1OC
ZINC000000022812,CSC(F)(F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
ZINC000000022813,O=C(NO)[C@H]1CSC(c2ccccc2O)=N1
ZINC000000022814,CN(O)C(=O)[C@H]1CSC(c2c(O)ccc3ccccc23)=N1
ZINC000000022815,O=C(NO)[C@H]1CSC(c2c(O)ccc3ccccc23)=N1
ZINC000000022816,CN(O)C(=O)[C@H]1CSC(c2cc3ccccc3cc2O)=N1
ZINC000000022817,O=C(NO)[C@H]1CSC(c2cc3ccccc3cc2O)=N1
ZINC000000022818,O=C1c2cc3c(cc2O[C@H]2CCCN12)OCO3
ZINC000000022819,O=C1c2cc3c(cc2O[C@H]2CCCCN12)OCO3
ZINC000000022820,COc1ccc2c(c1)O[C@H]1CCCN1C2=O
ZINC000000022821,COc1ccc2c(c1)C(=O)N1CCC[C@@H]1O2
ZINC000000022822,O=C1c2cc3nccnc3cc2O[C@H]2CCCN12
ZINC000000022823,O=C1c2cc3nccnc3cc2O[C@H]2CCCCN12
ZINC000000022824,COc1ccc2c(c1)C(=O)N1CCC[C@@]1(C)O2
ZINC000000022825,COC(=O)c1c(C)c(=S)[nH]c2ccccc12
ZINC000000022826,Cc1c(C(=O)OC(C)C)c2cc(Cl)ccc2[nH]c1=S
ZINC000000022827,CCOC(=O)c1c(CC)c(=S)[nH]c2ccc(Cl)cc12
ZINC000000022828,FC(F)(F)CCSc1nsnc1C12CN3C[C@H]1[C@H]2C3
ZINC000000022830,O=C(O)c1ccccc1NCc1cc(Cl)cc2[nH]c(=O)c(=O)[nH]c12
ZINC000000022831,ON=C1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21
ZINC000000022832,O=C1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21
ZINC000000022833,COC(=O)[C@@]1(C)CCC[C@]2(C)c3ccccc3CC[C@@H]12
ZINC000000022834,COC(=O)[C@@]1(C)CCC[C@]2(C)c3ccccc3C(=O)C[C@@H]12
ZINC000000022835,COC(=O)[C@@]1(C)CCC[C@@]2(C)c3ccccc3C(=O)C[C@@H]12
ZINC000000022836,COC(=O)[C@@]1(C)CCC[C@]2(C)c3ccccc3/C(=N\O)C[C@@H]12
ZINC000000022837,COC(=O)[C@@]1(C)CCC[C@]2(C)c3cc(OC)ccc3C(=O)C[C@@H]12
ZINC000000022838,COC(=O)[C@@]1(C)CCC[C@]2(C)c3cc(OC)ccc3/C(=N\O)C[C@@H]12
ZINC000000022840,CN(C)C[C@@H]1C[C@H]2c3nccn3Cc3ccccc3N2O1
ZINC000000022841,CN(C)C[C@@H]1C[C@H]2c3ccsc3Cc3ccccc3N2O1
ZINC000000022842,Cc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2=O)cn1
ZINC000000022843,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2=O)cn1
ZINC000000022844,CS(=O)(=O)c1ccc(C2=C(c3ccncc3)C(=O)CC2)cc1
ZINC000000022845,NCc1ccccc1-c1noc2ccccc12
ZINC000000022846,C=CC[C@@H](N)c1ccccc1-c1noc2ccccc12
ZINC000000022847,C#CC[C@@H](N)c1ccccc1-c1noc2ccccc12
ZINC000000022848,C=CC[C@@H](N)c1ccccc1-c1nn(C)c2ccccc12
ZINC000000022849,C#CC[C@@H](N)c1ccccc1-c1noc2cc(Cl)ccc12
ZINC000000022850,C=CC[C@H](N)c1ccccc1-c1noc2cc(Cl)ccc12
ZINC000000022851,COc1cc(NC(=O)Nc2cccc(C)c2)ccc1-c1cnco1
ZINC000000022852,COc1cc(NC(=O)Nc2cccc(N)c2)ccc1-c1cnco1
ZINC000000022853,COc1ccc([C@]2(C)CCC(=O)O2)cc1OCC(C)C
ZINC000000022854,COc1ccc([C@]2(C)CCC(=O)O2)cc1OC1CCC1
ZINC000000022855,COc1ccc([C@]2(C)CCC(=O)O2)cc1OC1CCCC1
ZINC000000022856,CCSc1nsnc1C1=CCC[N+](C)(CC)C1
ZINC000000022857,CCSc1nsnc1C1=CCC[N+](C)(C)C1
ZINC000000022858,CCOc1nsnc1C1=CCC[N+](C)(CC)C1
ZINC000000022859,COC(=O)[C@@]1(C)CCC[C@]2(C)C1=C/C(=N/O)c1cc(OC)ccc12
ZINC000000022860,COC(=O)[C@@]1(C)CCC[C@]2(C)C1=CC(=O)c1ccccc12
ZINC000000022861,COC(=O)[C@@]1(C)CCC[C@]2(C)C1=C/C(=N/O)c1ccccc12
ZINC000000022862,COC(=O)[C@@]1(C)CCC[C@@]2(C)C1=CC(=O)c1ccccc12
ZINC000000022863,COC(=O)[C@@]1(C)CCC[C@@]2(C)C1=C/C(=N/O)c1ccccc12
ZINC000000022864,CCCN1CC[C@@H]2c3cc(O)ccc3CC[C@H]21
ZINC000000022865,C=CCN1CC[C@@H]2c3cc(O)ccc3CC[C@H]21
ZINC000000022866,Cc1c(Cc2ccccc2)[nH]c2ccccc2c1=O
ZINC000000022867,COC(=O)C[C@H]1[C@H](Cc2ccccc2)C[C@@H]2CC[C@H]1N2C
ZINC000000022868,COc1cc(C(C)(C)C)c(O)c2c1CN(C1CCCCC1)C(=O)N2
ZINC000000022869,COc1cc(C(C)(C)C)c(O)c2c1CN(c1ccccc1)C(=S)N2
ZINC000000022881,Cc1noc(NS(=O)(=O)c2csc3ncccc23)c1Cl
ZINC000000022885,Cc1ccc(CSc2nsnc2O[C@@H]2CN3CCC[C@@H]2C3)cc1
ZINC000000022886,c1ccc(CSc2nsnc2O[C@@H]2CN3CCC[C@@H]2C3)cc1
ZINC000000022887,CC(C)(C)n1nc(-c2ccc(C(F)(F)F)cc2)c(C(N)=O)c1N
ZINC000000022888,COC(=O)c1ccc(-c2nn(C(C)(C)C)c(N)c2C(N)=O)cc1
ZINC000000022889,Cc1ccc(-c2nn([C@H](O)C(C)C)c(N)c2C(N)=O)cc1
ZINC000000022890,COC(=O)[C@@]1(C)CCC[C@]2(C)c3ccccc3C(=O)C[C@H]12
ZINC000000022891,COC(=O)[C@@]1(C)CCC[C@]2(C)c3ccccc3/C(=N\O)C[C@H]12
ZINC000000022892,COC(=O)[C@@]1(C)CCC[C@]2(C)c3cc(OC)ccc3/C(=N\O)C[C@H]12
ZINC000000022893,CC1(C)CSCC(=N)N1
ZINC000000022894,CCC1(CC)CNC(=N)CS1
ZINC000000022895,CCC1(CC)SCCNC1=N
ZINC000000022898,CC[C@H]1SCCNC1=O
ZINC000000022900,O=C1CC2(CCN(Cc3ccc(F)cc3)CC2)Oc2ccccc21
ZINC000000022901,c1ccc(CCC2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
ZINC000000022902,C1=C(c2ccccc2)CCN(Cc2c[nH]c3ncccc23)C1
ZINC000000022903,C1=C(/C=C/c2ccccc2)CCN(Cc2c[nH]c3ncccc23)C1
ZINC000000022904,C1=C(CCc2ccccc2)CCN(Cc2c[nH]c3ncccc23)C1
ZINC000000022905,C1=C(c2ccc3ccccc3c2)CCN(Cc2c[nH]c3ncccc23)C1
ZINC000000022906,COc1ccc(C2=CCN(Cc3c[nH]c4ncccc34)CC2)cc1
ZINC000000022907,C[C@H]1CC[C@H]2[C@@H](C=C[C@H](C)[C@H]2C(=O)C2=C(O)[C@@H](C)NC2=O)C1
ZINC000000022908,C1=C(/C=C/c2ccccc2)CCN(Cc2coc3ncccc23)C1
ZINC000000022910,CNC(=O)O[C@H]1OC=C(C(=O)Oc2ccccc2)[C@@H]2C[C@H]3O[C@@]3(C)[C@H]12
ZINC000000022911,CN1CCN(c2ccccc2C[C@H]2CCN(c3ccccc3)C2=O)CC1
ZINC000000022912,Nc1ncnc2c1c(-c1ccccc1)cn2CCC(CO)CO
ZINC000000022913,Nc1ncnc2c1c(-c1ccccc1)cn2C[C@H](O)CCO
ZINC000000022914,C=CCc1c(O)cc2c(c1OCc1ccccc1)O[C@@H](CO)C2
ZINC000000022915,C=CCc1c(OCc2ccccc2)cc2c(c1O)O[C@H](CO)C2
ZINC000000022916,C=CCc1c(OCc2ccccc2)cc(O)c2c1C[C@@H](CO)O2
ZINC000000022917,C=CCc1c(O)cc(OCc2ccccc2)c2c1C[C@H](CO)O2
ZINC000000022920,CCC(CC)n1nnc2c(Oc3c(C)cc(C)cc3C)nc(C)nc21
ZINC000000022921,CC(=O)NCC[C@H]1CCc2ccc3c(c21)CCO3
ZINC000000022922,CC(=O)NCCc1c[nH]c2ccc3c(c12)CCCO3
ZINC000000022923,CCC(=O)NCCc1c[nH]c2ccc3c(c12)CCCO3
ZINC000000022924,CCCC(=O)NCCc1c[nH]c2ccc3c(c12)CCCO3
ZINC000000022925,CCC(=O)NCC[C@H]1CNc2ccc3c(c21)CCCO3
ZINC000000022926,CCCC(=O)NCC[C@H]1CNc2ccc3c(c21)CCCO3
ZINC000000022927,CCCC(=O)NCC[C@H]1CCc2ccc3c(c21)CCO3
ZINC000000022928,CC(=O)NCCC1=CCc2ccc3c(c21)CCO3
ZINC000000022929,CCC(=O)NCCC1=CCc2ccc3c(c21)CCO3
ZINC000000022930,CCCC(=O)NCCC1=CCc2ccc3c(c21)CCO3
ZINC000000022931,COc1ccc2c(c1)c(O)nn2Cc1ccc(Cl)c(Cl)c1
ZINC000000022932,CC(=O)NC[C@@H]1CN(c2ccc(-n3cnc(C#N)c3)c(F)c2)C(=O)O1
ZINC000000022933,CC(=O)N1N=C(c2ccc(N)cc2)c2cc(Cl)ccc2C[C@@H]1C
ZINC000000022938,C/C=C(\c1cccc(O)c1)[C@H](C)CN(C)C
ZINC000000022939,C/C=C(\c1cccc(O)c1)[C@@H](C)CN(C)C
ZINC000000022940,C/C=C(\c1ccc2cc(O)ccc2c1)[C@H](C)CN(C)C
ZINC000000022941,CC(C)=C(c1cccc(O)c1)[C@H](C)CN(C)C
ZINC000000022942,CN(C)C[C@@H]1CCC=C1c1ccc(C(F)(F)F)cc1
ZINC000000022943,CN(C)C[C@H]1CCCC=C1c1ccccc1O
ZINC000000022945,CN(C)C[C@H]1CCCC=C1c1cccc(O)c1
ZINC000000022946,CN(C)C[C@@H]1CCCC=C1c1cccc(O)c1
ZINC000000022947,Nc1ccc(Cl)cc1NC(=O)Nc1cccc(C(F)(F)F)c1
ZINC000000022948,O=C(Cc1cccc(C(F)(F)F)c1)Nc1ccccc1C(=O)O
ZINC000000022949,O=C(Nc1ccc(C(=O)O)cc1)Nc1cccc(C(F)(F)F)c1
ZINC000000022950,O=C(NCc1cccc(C(F)(F)F)c1)Nc1ccccc1C(=O)O
ZINC000000022951,O=C(Nc1ccccc1C(=O)O)Oc1cccc(C(F)(F)F)c1
