SMILES,ABCGG,AATSC3d,ATSC3d,GGI10,ATSC4i,BCUTp-1l,Kier3,AATS8p,Kier2,fr_NH0,VSA_EState3,Kappa3,Kappa2,PEOE_VSA6,BertzCT,EState_VSA3
CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2ccc(C=C3C(=O)c4cc(N(C)C)ccc4C3=C(C#N)C#N)s2)cc1,25.19885939,-0.030388943,-4.771063989,0.396604428,5.58824404,0.752741612,7.214706903,1.5504046,14.61349967,5,19.48947822,5.187584431,11.40602796,24.26546827,1827.374442,22.27311204
CN(C)c1ccc(P(c2ccccc2)(c2ccc(N(C)C)cc2)(c2ccc(N(C)C)cc2)c2cccc(-c3ccccc3)c2)cc1,27.29776686,-0.021300261,-4.64345679,0.659116417,41.25665282,1.0432086,6.636479592,1.488860113,15.488,3,6.548644915,4.96291115,12.50528897,0,1767.771997,0
CN(C)c1ccc(P(c2ccccc2)(c2ccccc2)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2-c2cscn2)cc1,28.13102952,0.025853933,5.274202271,0.487701255,48.72958648,1.026781484,6.1875,1.427452143,14.8568298,4,8.623892584,4.823984048,12.15657368,0,1771.602681,0
Cc1cc(C)c(B(c2ccc(N(C)C)cc2-c2ccc(N(C)C)cc2)c2c(C)cc(C)c(-c3cc(C#N)c(C#N)c(C#N)c3)c2C)c(C)c1,29.95039022,-0.03247247,-6.462021495,0.809101112,-34.37311834,0.960304563,8.548775356,1.35948158,17.42800789,5,29.72360392,6.415419538,13.7628345,75.04041816,2165.898934,0
CN(C)c1ccc(-c2cc(N(C)C[SiH]3c4ccccc4-c4ccccc43)ccc2N2c3ccccc3Sc3ccccc32)cc1,25.19541262,-0.038209135,-7.45078125,0.418740945,-35.21788904,1.043407259,6.299488678,1.564713486,14.08518006,3,3.112404823,4.835043599,11.33256834,96.69102391,1946.125409,0
CN(C)c1ccc(-n2c3ccccc3c(=O)c3cc(N4c5ccccc5Oc5ccccc54)cc(N4c5ccccc5Sc5ccccc54)c32)cc1,28.69683824,0.055285868,11.38888889,0.4610754,49.55601776,0.751213901,6.526719591,1.730129306,15.39669122,4,1.282493386,4.628825692,11.82472299,72.42555563,2683.332681,10.77244843
N#Cc1cnc(-n2c3ccc(F)cc3c3cc(F)ccc32)nc1,14.28665515,-0.03046765,-2.071800208,0.057749209,-1.311609784,0.545036295,3.017832647,1.248055047,6.718836565,4,9.996213244,2.020755219,4.849642597,0,1032.426224,33.31764064
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)N2c3ccccc3Oc3ccccc32)c(C)c1,20.83370815,0.033686603,4.749811036,0.049382716,-37.92219636,0.7782496,4.733727811,1.086866195,10.16595041,1,0,3.619562769,8.151557033,81.9116455,1224.578162,0
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc2c(c1)N(c1ccc(N(C)C)cc1)c1ccccc1N2c1ccccc1,24.75118491,0.030868911,5.741617357,0.444040404,56.72249336,1.008205624,5.765625,1.515679418,13.13227147,4,2.571868061,4.060825874,10.0623579,53.59147246,2115.332362,0
Cc1cc(C)c(B(c2ccc(N(C)C)cc2-c2ccc(N(C)CS)cc2-c2ccc(N(C)C)cc2)c2c(C)cc(C)cc2C)c(C)c1,28.72940643,0.002788378,0.591136146,0.751351903,-24.24111873,1.043207277,8.559784698,1.364984022,16.56,3,0,6.965331192,13.9526632,98.30005528,1805.368391,5.87678839
CN(C)c1ccc(-c2c(C#N)cc(C#N)cc2C#N)c(-c2cc3sc4ncccc4c3cc2-c2ccc(N(C)C)c(C3c4ccccc4-c4ccccc43)c2)c1,32.53931314,-0.011643192,-2.48,0.954810734,12.05547145,0.96126696,7.773653237,1.68024281,17.77063712,6,32.8584395,5.472603878,13.55876376,60.66367068,2961.106102,5.563451492
CN(C)c1ccc(-c2cc(N(C)CP(c3ccccc3)c3ccccc3)ccc2-c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1,28.10443405,-0.064449608,-14.1144641,0.367513519,-26.0747948,0.786294754,9.349890431,1.480748738,18.7578125,2,5.231600611,7.331523258,15.36112557,163.7919108,2141.216651,0
Cc1cc(-c2ccc(N(C)C)cc2)cc(C)c1B1c2ccccc2B(c2c(C)cccc2C)c2cc(-c3ccc4ncsc4c3)ccc21,27.12438703,-0.025596692,-5.068144943,0.541775329,-61.11931971,1.025561737,6.724101405,1.506329432,14.79060083,2,0,5.087917894,11.98563972,146.0261316,2293.815589,0
Cn1ccc(-c2ccc3c(c2)sc2cc(C#N)ccc23)c1,13.31132809,-0.09825528,-7.074380165,0.056528926,-8.00446434,0.961429365,2.698875469,1.604254085,5.893877551,2,11.51266778,1.925005044,4.473821133,18.19910121,1014.732187,0
COc1ccc(-c2c3ccoc3cc3ccoc23)c(OC)c1,15.04981056,-0.063315697,-4.432098765,0,-19.16977964,0.750602113,2.705589178,0.935578317,6.481481481,0,1.987257364,1.770972064,4.841557096,0,912.9599594,0
Cc1cc(C)c(B(c2ccc(N(C)C)cc2)c2c(C)cc(C)cc2CN2c3ccccc3Oc3ccc(C4c5ccccc5-c5ccccc54)cc32)c(C)c1,31.41284564,-0.024633213,-5.985870819,0.674225079,-40.21104541,0.778237503,7.894463668,1.423343038,17.16681756,2,0,6.011392059,13.69489627,147.3339074,2536.483137,6.544756406
Cc1cc(C)c(B(c2ccc(N(C)C)cc2-c2ccc(N(C)C)c(-c3cc4c5c(cccc5c3)-c3nc5cc(C#N)c(C#N)cc5nc3-4)c2)c2c(C)cc(CO)cc2C)c(C)c1,34.8077354,0.011674438,2.918609545,0.946138149,-38.09124057,0.788068931,8.955979086,1.413911697,19.54432182,6,31.96830698,6.558283914,15.33449257,98.80297086,3234.00834,16.59685293
Cc1cc(C)c(B(c2ccc(N(C)C)c(-c3ccc4c(c3)S(=O)(=O)c3ccccc3-4)c2-c2ccc(N(C)C)cc2)c2c(C)cc(C)cc2C)c(C)c1,31.76221802,-0.007313539,-1.645546373,1.094694419,-17.1495138,0.761306722,7.59501519,1.457637919,16.09645247,2,0,5.833749726,13.16515044,122.5655236,2394.905088,9.790966951
Cc1cc(C)c(Bc2c(C)cc(CN3c4ccccc4N(c4ccccc4)c4ccccc43)cc2C)c(C)c1,22.39561132,-0.045277915,-7.787801315,0.29711254,-40.87493644,1.038015372,6.08,1.188018223,12.70068359,2,0,4.631720417,10.14826123,105.4729017,1577.964353,0
CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2cc(N(C)C)cc(O)c2-c2ncc(C#N)cn2)cc1,21.62593057,0.003659976,0.512396694,0.3426181,6.426823626,0.787466321,6.781866667,1.35794214,12.90178571,6,20.35742802,4.795441581,9.964360419,18.19910121,1418.332248,16.95130748
CN(C)c1ccc([PH](c2ccccc2)(c2ccc(C3=CC(=O)NC3=O)cc2)c2ccc(N(C)C)cc2)cc1,22.87645899,-0.085357448,-14.25469388,0.424968881,10.78713119,0.751156256,6.133044889,1.436060142,12.88685837,2,7.364551448,4.505152426,10.27492677,0,1440.106877,5.57310453
CN(C)c1ccc(-c2ccc3nc(-c4cccc(-c5ccc6c(c5)[SH](c5cnc7c(ccc8cccnc87)c5)c5cc(C#N)ccc5-6)c4N4c5ccccc5Sc5ccccc54)oc3c2)cc1,34.36263435,-0.019576308,-5.031111111,0.841371289,27.47253335,0.75019534,8.727272727,1.746245339,20.02657282,6,12.24524438,6.402184149,15.48871449,102.757391,3828.706405,11.45417541
CN(C)c1ccc(-c2cc(N(C)C)ccc2N2c3ccccc3Sc3cc(-c4ccccc4)ccc32)cc1,21.36596916,0.007322151,1.156899811,0.292929293,12.20703077,1.043115396,5.992865636,1.512876766,12.47450572,3,0,4.416057788,9.95743593,72.42555563,1590.752027,0
N#Cc1cc(C#N)c(-c2cccc3oc4ncccc4c23)c(C#N)c1,16.09931147,-0.023683808,-1.70523416,0.020610142,8.648888179,0.749434966,3.336972134,1.371145806,7.935,4,29.83417538,2.104895534,5.493410465,12.13273414,1244.264978,22.42341977
CN(C)c1ccc(-c2cc(N(C)C)c(-c3c4ccoc4cc4ccoc34)cc2N(c2ccc(F)cc2)c2ccc(F)cc2-c2ccc(N3CCOCC3)cc2)cc1,33.30089615,0.008236437,1.919089889,0.855647383,4.486462805,0.545036875,8.96,1.514973568,18.7700831,4,1.823649576,6.738457742,14.82010532,24.26546827,2646.830183,24.4646017
CN(C)c1ccc(N2c3ccccc3C(C)(C)c3cc(-c4ccc5ncn(C)c5c4)cc(-c4ccc5c(c4)C(=O)NC5=O)c32)cc1,27.2926277,-0.055882971,-10.72953052,0.575051525,8.471918977,0.751108947,5.781111111,1.424576117,12.95657347,4,2.454786782,4.081259416,9.907508205,44.17930974,2243.942448,11.12690298
CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2cc(N(C)Cc3cccn3C)ccc2-c2c(F)c(F)c(F)c(F)c2F)cc1,27.09884593,-0.049366825,-8.441727104,0.657073768,20.08375732,0.54222583,7.530612245,1.378107541,15.04701448,4,0,5.615542309,12.06838627,24.26546827,1797.392439,23.35904566
Cc1cc(C)c(B(c2cc(-c3ccc4c(c3)C(=O)C=CC4=O)c(N(C)C)cc2-c2ccc(N(C)C)cc2)c2c(C)cc(C)c(-n3c4ccc(F)cc4c4cc(F)ccc43)c2C)c(C)c1,37.47019065,-0.006973775,-1.834102801,1.464546475,1.775285791,0.545036295,9.392885755,1.466649878,20.01421488,3,1.287580674,7.017653549,15.93698394,81.10678523,3222.391365,21.89935141
CN(Cc1ccc2nc(-c3ccccc3)oc2c1)c1ccc(-c2c3ncsc3c(S)c3ncsc23)cc1,21.45552439,-0.062687596,-7.835949523,0.167119682,4.62930399,0.750208543,5.025480014,1.498915074,11.11111111,4,0,3.885221582,8.987742574,36.39820241,1836.141226,5.890723922
CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2cc(N(C)C)ccc2C2=CC=C(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)[SH]2c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1,39.22780688,-0.033663923,-9.324906636,1.023583308,18.1048162,0.752716376,11.06015625,1.624691782,23.68736304,5,22.65608891,8.197832501,18.78618044,109.1946072,3314.790878,27.57765194
CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2cc3c(cn2)-c2cncc(-c4ccc5c(c4)sc4ccccc45)c2[SiH2]3)cc1,23.82697666,-0.080269454,-14.12742382,0.312929293,-61.66814235,1.024521288,5.977190083,1.729209516,13.13227147,4,5.572986073,4.409519594,10.43684747,53.71766219,2216.03314,0
CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2cc3[nH]ccc3cn2)c(-c2ccc(N(C)Cc3cscn3)cc2)c1,24.28814765,-0.056136585,-9.2064,0.369560249,-22.04033533,1.021661987,7.130864198,1.403462157,13.96694215,5,3.210408098,5.407769753,11.09981665,24.26546827,1784.704544,0
CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2cc(C#N)c(C#N)c(C#N)c2)c(-c2ccc(C(=O)C(F)(F)F)cc2)c1,25.29883251,-0.041150138,-5.925619835,0.619222528,-38.23212187,0.526896747,8.05785124,1.448912621,15.05968779,5,28.96909414,5.655588408,11.48887755,36.39820241,1784.349646,22.25380597
CN(C)c1ccc(-c2cc(N(C)C)cc(-c3ccc(-c4cccnc4)cn3)c2C2=CC(=O)C=CC2=O)cc1,22.19200274,0.012830499,1.860422406,0.293541475,-11.2469782,0.751903152,6.913580247,1.353889415,13.32,4,0,4.886593946,10.26271865,24.26546827,1566.801549,16.83048402
Cc1cc(C)c(B(c2ccc(N(C)C)cc2)c2c(C)cc(C)cc2Cc2ccc(P(=O)(c3ccccc3)c3ccc(-c4ccc(S(C)(=O)=O)cc4)cc3)cc2)c(C)c1,31.95965654,-0.062473863,-15.86836125,0.837771656,-41.58750612,0.761227729,10.52734375,1.365699663,19.80631579,1,2.292774184,8.276495663,16.44732656,171.5993757,2722.316618,0
N#CC(C#N)=C1C(=Cc2cc(-c3ccc4nc(-c5ccccc5)oc4c3)cs2)C(=O)c2ccccc21,21.42441433,-0.058315483,-6.531334102,0.187131925,10.95936743,0.750086541,5.28,1.696454775,11.62309681,3,21.03878502,3.541011366,8.62968696,48.53093655,1809.353017,33.74685611
CN(C)c1ccc(-c2cc3c(c(-c4ccc5c(c4)S(=O)(=O)c4ccccc4-5)n2)-c2cnccc2[SiH2]3)cc1,21.67201942,-0.08771756,-12.54361111,0.303648607,-37.2111509,0.761325297,4.422999256,1.834913896,10.12396694,3,2.653398351,3.311286481,7.962883919,47.65129512,1848.264952,9.790966951
CS(=O)(=O)c1ccc(-c2ccccc2Nc2ccccc2-c2cocn2)cc1,17.36643769,-0.085197178,-8.604914934,0.155600449,-16.33657307,0.75106712,5.201600492,1.480619204,9.42768595,1,3.472826633,3.677480347,7.324622662,48.53093655,1198.787558,4.895483476
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cc(-c2c3ccoc3cc3ccoc23)ccc1N(C)C,22.73969759,0.011867071,1.673257024,0.175916743,5.616749969,0.750602191,4.226925208,1.431324596,9.877929688,2,4.63084791,2.940004589,7.527535827,29.32600419,1840.258604,0
CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2c3ncoc3cc3ncoc23)c(-c2ccc3c(c2)sc2ccccc23)c1,26.18617874,-0.01077117,-1.701844872,0.40057137,-9.162887064,0.74984283,5.553719008,1.560514135,12.55146667,4,2.587450877,4.073712632,9.712225083,42.46456948,2276.946428,11.16604028
CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2cc(N(C)C)ccc2-c2ncc3c(c2N2c4ccccc4N(c4ccccc4)c4ccccc42)[SiH2]c2ccncc2-3)cc1,33.799955,0.04345323,10.95021399,0.927764514,-13.05520734,1.022955655,8.522133333,1.618909168,19.0768935,7,2.779128953,6.188707144,14.89505691,71.9167634,2858.491597,0
CN(C)c1ccc(-c2ccc(C=C3C(=O)c4c(cccc4-n4c5ccccc5c5ccccc54)C3=C(C#N)C#N)cc2)cc1,24.93801142,-0.031165644,-5.08,0.29936333,9.935733192,0.752742508,6.200617284,1.590215562,14.23381497,4,22.08818062,4.191816565,10.58650027,84.92913896,2199.603082,22.27311204
Cc1cc(C)c(B(c2ccc(N(C)C)cc2)c2c(C)cc(C)cc2Cc2ccc3c(c2)C(=O)NC3=O)c(Cc2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)c1,33.7062029,-0.050306258,-12.67717705,1.02234874,-13.3428104,0.751070986,9.980137174,1.385312488,20.02784568,1,4.893040226,7.735320061,16.19893349,166.0359242,2720.433926,23.96854623
CN(C)c1ccc(-c2cc(N(C)C)cc(-c3ccc4c(c3)sc3ccccc34)c2-c2ncc(C#N)cn2)cc1,22.59845542,-0.007648087,-1.116620753,0.305377002,-2.346524231,0.961298063,6.08,1.500952464,12.70068359,5,11.89835857,4.474206634,9.862360588,42.46456948,1860.308637,11.38785599
C#Cn1c2ccccc2c(=O)c2ccccc21,11.07599661,-0.094317486,-5.470414201,0,10.27604744,0.75124767,1.96,0.66759004,4.938271605,1,1.313240741,1.262196714,3.498102767,30.68881817,761.5496104,10.77244843
CN(C)c1ccc(-n2c3ccccc3c(=O)c3ccc(-c4cnc5c(ccc6cccnc65)c4)cc32)cc1,20.4821472,-0.048560527,-7.138397503,0.325579023,-0.037937033,0.751235364,5.026038781,1.537185776,11.3495858,4,3.495715927,3.436522963,8.526228145,36.39820241,2074.994995,10.77244843
CN(Cc1ccc(S(C)(=O)=O)cc1)c1ccc(-c2ccc(C(=O)C(F)(F)F)c(N3c4ccccc4C(C)(C)c4ccccc43)c2)cc1,26.5934871,-0.058177083,-11.34453125,0.363024181,-42.96583109,0.526879948,7.778495939,1.36806921,14.5546875,2,0,6.030961503,11.7234997,80.57751215,2039.295599,23.48298045
Cc1cc(C)c(B(c2ccc(N(C)C)cc2-c2cc3[nH]ccc3cn2)c2c(C)cc(C)cc2CN2c3ccccc3Oc3ccc(-c4c5ncsc5cc5ncsc45)cc32)c(C)c1,37.32784956,-0.014867366,-3.672239369,0.892076319,-52.40890953,0.778231159,8.71875,1.495150578,19.06628099,5,1.09395781,6.672089372,15.25555223,92.73660379,3365.961755,6.544756406
CN(C)c1ccc(-c2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)s2)c(-c2ccc(N(C)Cc3cc4sccc4s3)cc2)c1,27.62450136,-0.086044444,-14.19733333,0.438638914,-4.400707947,0.752740793,7.495665348,1.587207933,15.71091246,4,21.53780249,5.684533314,12.50714164,42.46456948,2275.192902,22.27311204
Cc1cc(-c2ccc3c(c2)sc2cc(C#N)ccc23)cc(C)c1B1c2ccccc2B(c2c(C)cccc2C)c2cc(-c3c4ncoc4cc4ncoc34)ccc21,31.92119211,-0.047118951,-9.942098765,0.755863687,-82.25269591,0.749842832,6.885478158,1.602364773,16.28219915,3,11.91095261,5.088459916,12.67379147,146.0261316,3259.050667,16.72949177
CN(C)c1ccc(N(c2ccc(F)cc2)c2ccc(F)c(-c3ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)cc3)c2)cc1,25.99024786,-0.066470942,-10.90123457,0.477506377,15.20682962,0.545036057,8.00153787,1.498892173,16.34828298,4,19.19446284,5.541003848,12.35747014,48.53093655,2100.068823,44.76513454
CN(C)c1ccc(-c2ccc(N3CCOCC3c3ccccn3)cc2-n2c3ccncc3c3cnccc32)cc1,22.96043785,-0.042004155,-7.014693878,0.327525763,7.629309911,0.779272954,5.797309028,1.509094852,12.92837466,6,2.171561783,4.153223869,10.09326531,24.26546827,1742.557568,13.21376393
CN(C)c1ccc(C2=CC(=O)C=CC2=O)c(-c2c(F)c(F)cc(F)c2F)c1,17.74656106,0.003211207,0.279375,0,4.642929854,0.54332118,4.451843044,1.088525568,8.788534343,1,0,3.277938116,6.828729551,6.066367068,1012.512611,5.687386275
N#CC(C#N)=C1C(=Cc2ccccc2)C(=O)c2ccc(-c3ccc4c(c3)sc3ncccc34)cc21,20.61666136,-0.069824561,-7.96,0.278143047,-10.87745857,0.75274668,4.818823529,1.72814215,11.00653983,3,21.65237221,3.347585159,8.182440879,48.53093655,1813.168638,22.27311204
Cc1cc(C)cc(-c2cccc(Pc3ccccc3)c2)c1,12.77341059,-0.02891523,-2.515625,0.049586777,11.1537133,1.342039097,4.487534626,1.46643186,7.513007284,0,2.771233308,3.595645695,6.243602557,86.43763773,724.5452523,8.580696994
COc1cc(OC)c(-c2c(C)cc(C)c(B(c3ccc(N(C)C)cc3)c3c(C)cc(C)cc3C)c2C)c(OC)c1,25.1673544,-0.013479288,-2.251041047,0.486685032,-38.18660952,0.776391756,6.89927686,1.115034706,14.18896447,1,0,5.297911228,11.71332542,68.97405109,1491.74875,5.749511833
CN(C)c1ccc(N2c3ccccc3C(C)(Cc3ccc4nc(-c5ccc(-c6ccc(N7CCOCC7)cc6)cc5)oc4c3)c3ccc(-n4c5ccccc5c5cccnc54)cc32)cc1,32.18383886,-0.059174453,-16.80554468,0.645856545,8.117914076,0.75018447,8.927856002,1.536280973,19.89317879,6,2.327564518,6.629955391,15.5383639,79.72014202,3329.458973,5.890723922
CN(C)c1ccc(-c2ccc3ncsc3c2)cc1-c1c(F)c(F)c(F)c(F)c1F,18.85116905,-0.087037037,-7.833333333,0.201003979,39.57007356,0.542225961,4.093425606,1.30620849,8.859375,2,0,3.130177515,7.111111111,12.13273414,1220.529457,11.25083777
O=C1NC(=O)c2cc(-c3cccc4c3Nc3ccccc3N4c3ccccc3)ccc21,18.39381338,-0.057396432,-6.657986111,0.187335986,10.23736041,0.751126768,3.865877712,1.339189265,8.981844073,1,5.948950663,2.637225617,6.569394062,48.53093655,1378.8031,11.12690298
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(N(C)Cc3cc4c(cn3)-c3cnccc3[SiH2]4)ccc(-c3ccc4c(c3)C(=O)NC4=O)c2-c2ccc(N(C)C)cc2)c(C)c1,35.79277506,-0.044314585,-11.30021914,1.322830323,-66.98002475,0.751094679,9.214755296,1.476879865,19.31028107,4,5.332819528,7.062861483,15.46786466,103.2107033,2855.700077,17.67165939
Cc1cc(C)c(B(c2ccc(N(C)C)cc2-c2ccc(N(C)C)cc2-c2ccc(N(C)CN(c3ccc(F)cc3)c3ccc(F)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,35.0056826,-0.020125696,-5.333309394,0.792776247,-9.557529127,0.54503689,11.58402204,1.311953745,21.74718867,4,0,9.070979003,17.71443251,98.30005528,2521.45072,6.668691189
Cc1cc(C)c(B(c2ccc(N(C)C)cc2)c2c(C)cc(C)c(-n3c4ccccc4c(=O)c4ccccc43)c2Cc2c(F)c(F)cc(F)c2F)c(C)c1,32.32669651,-0.001439402,-0.306592628,0.989796959,59.1693926,0.54332124,7.934570313,1.37862148,17.07511678,2,0.933118159,6.097809139,13.73549548,93.23951936,2538.198362,33.05668763
Cc1cc(C)c(B(c2c(-c3ccc(N(C)C)cc3)cc(N(C)C)cc2-c2cc3sccc3s2)c2c(C)cc(C)c(-n3c4ccccc4c(=O)c4ccccc43)c2C)c(C)c1,36.47124567,0.031353181,7.806942149,1.2184573,13.87515681,0.75122572,8.522133333,1.479691277,18.70826657,3,3.648430373,6.556013618,15.29568773,93.23951936,3092.874113,0
CN(C)c1ccc(-c2cc(N(C)Cc3ccccn3)ccc2-c2cc(N(C)C)ccc2-c2ccc3c(c2)oc2ncccc23)cc1,25.68154644,-0.044189644,-8.263463493,0.560048975,-15.60170891,0.749425195,7.696745562,1.475993469,15.488,5,2.098496658,5.540767516,12.05083282,36.39820241,2149.65184,12.25825305
CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2c(C#N)cc(C#N)cc2C#N)c(-c2ccc(N(C)C)cc2-n2c3ccncc3c3cnccc32)c1,31.05941094,0.028687866,5.594133967,0.831657994,30.96086079,0.96126696,8.09703219,1.552436688,17.64705882,9,32.39298922,5.591774827,13.28476928,18.19910121,2573.574166,5.563451492
C=Cc1ccc2c(c1)Sc1ccccc1N2c1cc(N(c2ccc(F)cc2)c2ccc(N(C)C)cc2)ccc1F,22.79056388,-0.002396913,-0.369124527,0.374757678,39.6473954,0.545035187,6.451877793,1.539204888,13.32923077,3,0,4.712979266,10.54845513,42.61594195,1698.318441,5.687386275
Cc1cccc2c3cccc(C)c3n(-c3ccc(N(C)Cc4cc5c(s4)C=C[SH]5c4cnoc4)cc3)c12,22.12799822,-0.083370724,-12.33886719,0.206521783,30.99206402,0.716020239,4.70982345,1.202946897,10.76660156,3,8.82460895,3.625864348,8.681285834,41.55486567,1733.259244,0
O=C1C=CC(=O)c2cc(C3COCCN3c3ccccc3)ccc21,14.58135482,-0.083925301,-8.560380726,0.0453015,-19.08926721,0.7519328,3.618369527,1.262868774,7.709141274,1,0,2.548407499,6.056543724,24.26546827,826.032535,24.34066691
CN(C)c1ccc(-c2cc(N(C)C)ccc2N(c2ccc(F)cc2)c2ccc(F)cc2)c(-c2ccc(N(C)Cc3ccc4[nH]ccc(=O)c4c3)cc2)c1,29.13086538,-0.030078564,-6.527048438,0.618916437,26.79692154,0.54503689,9.829867675,1.404122643,18.72,4,0.677943064,7.346215497,14.67607625,24.26546827,2394.237599,11.93098062
CN(C)c1ccc(C2=CC(=O)C=CC2=O)c(-c2ccc(N(C)C)c(-c3cc(N(C)C)cc4ccccc34)c2)c1,23.47863124,0.019372795,3.119020062,0.413325171,-6.583092393,0.751903155,6.658734451,1.32927865,13.10707987,3,2.346182434,4.956284984,10.25681451,36.39820241,1675.67542,5.57310453
Cc1ccc(C2=CC(=O)NC2=O)c(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccc(N(C)C)cc3)c(-c3ccc4c(c3)oc3ccccc34)c2C)c2ccccc21,33.50068323,-0.035431112,-8.432604647,0.756867667,-58.49742051,0.75004047,7.77000299,1.487921075,17.76246583,1,4.674320432,5.784854193,13.91511362,147.0319627,3055.81623,5.57310453
