SMILES,ABCGG,AATSC3d,ATSC3d,GGI10,ATSC4i,BCUTp-1l,Kier3,AATS8p,Kier2,fr_NH0,VSA_EState3,Kappa3,Kappa2,PEOE_VSA6,BertzCT,EState_VSA3
C1=C[SH](c2c3ncoc3cc3ncoc23)c2c(-c3ccc4c(c3)[SH](N3c5ccccc5Sc5ccccc53)C=N4)csc21,26.72665381,-0.06217097,-9.449987402,0.289154168,-0.342716312,0.749845979,4.514915345,1.684848002,11.31261016,4,4.611105746,3.486579129,9.139332584,42.09372029,2240.432128,0
c1ccc(N2CCOC(c3ccc(N4CCOCC4)cc3)C2)cc1,13.60352182,-0.094006148,-11.46875,0.057749209,-30.43701095,0.778608898,4.411458333,1.248510275,8.589506173,2,0,3.396856206,7.240640565,30.33183534,638.4482415,0
c1ccc(-n2c3ccccc3c3cc(-c4c5ncoc5cc5ncoc45)ccc32)cc1,19.26147695,-0.046885408,-4.922967864,0.07285379,10.04816745,0.749842832,3.333333333,1.469822762,8.340495868,3,2.369871268,2.254730115,6.060534683,42.46456948,1690.084983,11.16604028
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1c(-c2cnoc2)ccn1C,17.60232474,0.00601159,0.589135802,0.04,1.416113682,0.716020127,3.041322314,1.103883296,7.111111111,3,6.442303837,2.050703617,5.362429074,28.41630038,1196.771646,0
CN(C)c1ccc(Sc2c(F)c(F)c(-c3c4ncoc4cc4ncoc34)c(F)c2F)cc1N1c2ccccc2C(C)(C)c2ccccc21,29.31049683,-0.017661184,-3.073046019,0.534035303,-34.97510902,0.543320196,5.903651807,1.46650578,13.7649827,4,0,4.333595301,10.8796964,62.00756176,2291.838406,16.65736842
c1cc(-n2c3ccccc3c3cccnc32)c2ocnc2c1,14.46356919,-0.044039398,-3.214876033,0,6.169840076,0.750482169,2.25921522,1.071594265,5.817174515,3,2.316422902,1.409134116,4.177744052,24.26546827,1083.644978,0
O=c1c2ccccc2[nH]c2cccc(-c3cocn3)c12,12.96383988,-0.078181818,-5.16,0,-9.460741325,0.750639963,2.390625,1.096673364,5.652892562,1,1.315782313,1.480754301,4.062175521,24.26546827,968.7803097,16.46637642
O=S1(=O)c2ccccc2-c2ccc(-c3ccc(C4=CC=C[SH]4c4c(F)c(F)cc(F)c4F)s3)cc21,22.31613668,-0.136193253,-16.07080383,0.271200898,14.00753711,0.543322325,4.204323149,1.795680703,9.632154006,0,1.545264443,3.329708213,7.942093818,36.40785545,1692.362056,26.47263818
Cc1ccc(N(C(=C2C(=O)c3ccccc3C2=C(C#N)C#N)c2sccc2-c2ccc(-c3ccc4c(c3)sc3ncccc34)o2)c2ccc(C)cc2)cc1,32.73617809,0.015614901,2.888756692,0.586062647,11.26575301,0.751189851,7.680106928,1.71184506,17.30612245,4,24.91053426,5.446418688,13.2911394,71.79057367,2884.934134,33.91754166
CN(C)c1ccc(-c2ccc(N3CCOC(c4cc(C=O)ccc4C=O)C3)cc2)cc1,17.23166724,-0.108097555,-14.48507233,0.181512091,-36.17979036,0.752725838,5.925925926,1.436735498,11.42145767,2,0,4.516223409,9.14479612,36.39820241,1059.015116,24.27854135
N#Cc1cc(-c2ccc3ocnc3c2)cc(C#N)c1C#N,13.79188599,-0.166903604,-9.179698217,0.02,-21.30727482,0.750517147,3.2,1.475755128,7.05078125,4,27.3452745,1.978111177,4.810628126,6.066367068,944.9003405,16.66317235
Cc1cccc2c3cccc(C)c3n(C3=C(c4cc(F)ccc4Nc4ccc(F)cc4)C(=O)N(C4c5ccccc5-c5ccccc54)C3=O)c12,30.15015296,0.02419318,4.669283769,0.551798796,26.79983208,0.545036875,6.121770592,1.56731152,14.5785124,2,5.13813934,4.293139958,11.10300745,84.92913896,2513.889655,11.37477255
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccsc1-c1ccc(N2c3ccccc3Oc3c2ccc(-c2ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)s2)c3-c2cocn2)s1,37.43970156,-0.005841619,-1.28515625,0.704830119,45.03345356,0.750964084,8.315846403,1.796171582,19.54570637,5,25.45504843,6.05584129,15.04457193,65.7242066,3713.263888,39.4660637
C=C(c1ccc(N(C)C)cc1-c1cnc2c(ccc3cccnc32)c1)c1cccn1C,18.80594775,-0.08336589,-10.08727273,0.1939598,-21.91054817,1.009906118,4.537037037,1.329293797,9.70011534,4,2.177791447,3.262732418,7.400988733,30.84440396,1442.669103,0
Cc1cc(C)c(Bc2c(C)cc(Cc3cnoc3)cc2C)c(C)c1,15.52502977,-0.139722222,-13.97222222,0.071519233,-48.37997443,0.716020693,4.601177003,0.892020968,8.131482834,1,3.788063034,3.453558296,6.681001415,68.16499551,819.5404124,0
Cc1cc(C)c(Bc2c(CB(c3c(C)cc(C)cc3C)c3c(C)cc(C)c(-c4ccc5c(c4)C(=O)c4ccccc4C5=C(C#N)C#N)c3C)cc(C)cc2CN(C)C)c(C)c1,36.0137915,-0.028643985,-7.533368014,0.928170595,-50.57111377,0.752734552,10.29795918,1.390241439,20.886,3,20.07846694,8.063566749,17.04678414,150.7850484,2857.556405,27.8269105
Cc1ccc(N(c2ccc(N(C)CN(c3ccc(F)cc3)c3ccc(F)cc3)cc2)c2ccc(C)c(-n3c4ccccc4c4cnccc43)c2)cc1,28.67509206,-0.056378857,-11.72680217,0.47137639,40.69104838,0.54503689,8.650519031,1.389627243,17.64705882,5,2.290137195,6.217886566,13.68229137,41.9616539,2391.17447,6.668691189
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc2c(c1-c1ccco1)C(C)(C)c1ccccc1N2c1ccc(N(C)C)cc1,26.76488861,0.037283904,7.382212968,0.343850627,29.34430192,0.751664345,5.480968858,1.422124216,12.711875,3,2.535240482,4.052279529,9.898304055,55.30621273,2174.944529,0
Cc1ccc(N(c2ccc(C)c(-n3c4ccccc4c(=O)c4ccccc43)c2)c2cccc3c(-c4ccc(N(C)C)cc4)cc(-c4c5ncsc5cc5ncsc45)c(N(C)C)c23)cc1,37.14384362,0.038758546,9.728395062,0.998379757,45.9967764,0.751222063,8.6128191,1.615756991,19.65522279,6,3.628513537,6.33452609,15.48150481,72.29348924,3568.627898,10.77244843
N#CC(C#N)=C1C(=Cc2ccc(-c3cccc4c3S(=O)(=O)c3ccc(-c5ccc6c(c5)S(=O)(=O)c5ccccc5-6)cc3-4)s2)C(=O)c2ccccc21,29.46009364,-0.144672644,-25.02836739,0.699338843,-28.76559576,0.752560642,5.962424305,1.834181547,14.18360113,2,19.34813343,4.346651832,10.91413683,78.86277189,2974.438313,59.82535781
Cn1cnc2ccc(-c3ccc4c(c3)Nc3ccccc3O4)cc21,14.16937844,-0.114716072,-10.20973044,0.103050709,3.017159269,0.778252991,3.021403092,1.33861275,6.622248662,2,3.451624465,1.965641679,4.862157576,24.26546827,1081.389161,0
CC1(C)c2ccccc2N(CC2(C)c3ccccc3N(n3c4ccccc4c4cccnc43)c3ccc(-c4cscn4)cc32)c2ccccc21,29.28305181,-0.045454545,-10,0.504856647,-18.5413333,0.9443005,5.524897959,1.526084953,13.63313609,5,6.865476835,3.995689117,10.63806957,92.71024629,2497.490182,0
Fc1cc(F)c(F)c([SH]2C=C([SiH]3c4ccccc4-c4ccccc43)C=C2c2cccs2)c1F,21.29182183,-0.066468832,-7.976259892,0.157938986,24.04989533,0.543322325,3.98615917,1.657727148,9.465066174,0,7.272093726,3.177774851,7.865225739,54.59730362,1402.152627,0
O=C1C=CC(=O)C(N2c3ccccc3N(c3ccccc3)c3ccccc32)=C1c1cc(Nc2ccc(F)c(O)c2)ccc1F,25.35289319,0.053746287,8.65315215,0.354963779,45.39876864,0.545031602,6.56,1.359408342,14.23381497,2,12.79793603,4.493718572,10.67084812,42.46456948,1990.866487,22.7495451
CN(C)c1ccc(-c2ccc(C=O)cc2-c2ccc(C(=O)C(F)(F)F)cc2)cc1O,18.31441942,-0.103037352,-10.61284722,0.276604428,-27.12474401,0.526909486,5.88,1.318729115,10.29244002,1,10.31714928,4.196314742,8.022449671,42.46456948,1103.666461,39.79080426
COc1cc(OCc2cccn2C)cc(OC)c1N1c2ccccc2Oc2ccccc21,19.49916891,-0.017640955,-2.081632653,0.137634935,-15.92052203,0.776394582,4.897729405,1.033913656,10.7266436,2,0,3.394847827,8.227186917,24.26546827,1193.679023,23.85541746
C#CCc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccccc3-c3ccc(N(C)C)cc3)cc2C)c2c1cccc2-c1cc(C)c(B2c3ccccc3B(c3c(C)cccc3C)c3ccccc32)c(C)c1,41.4834543,0.039939144,13.25979592,1.056320784,-103.6119848,1.043457262,10.94479947,1.430947207,24.91113571,1,0,8.418271391,20.07378828,292.5551787,3894.912406,6.420821623
Cc1cccc2c3cccc(C)c3n(-c3ccc(C(=C4C(=O)c5ccc(-c6cc7sccc7s6)cc5C4=C(C#N)C#N)c4ncc5c(c4-c4cc(C=O)ccc4C=O)[SiH2]c4ccncc4-5)cc3)c12,39.59797505,-0.037768171,-8.988824625,1.201142741,-14.87686087,0.752311512,8.547880691,1.714652609,20.60956147,5,28.02634677,6.109497799,15.86552279,71.9167634,3958.789718,50.21119297
Cc1cc(C)c(B(c2ccc(N(C)Cc3ccccn3)cc2)c2c(C)cc(C)c(-c3c4ccoc4cc4ccoc34)c2C)c(C)c1,28.18246023,-0.041957489,-7.929965398,0.565579023,-50.13238517,0.750602186,6.88,1.249079427,14.69387755,2,2.119033189,5.100447138,11.7218458,75.04041816,2138.327525,0
CN(C)c1ccc(-c2c(C#N)cc(C#N)c(-c3ccc4c(c3)sc3cc(C#N)ccc34)c2C#N)cc1,21.17660348,-0.070260358,-8.360982556,0.282326293,-1.486967941,0.961059888,5.406462585,1.847183972,12.02734839,5,41.49773581,3.602010757,8.900781487,30.33183534,1850.045811,22.25380597
O=C1C=CC(=O)C([SH]2C=CC(n3c4ccccc4c4cccnc43)=C2c2cccs2)=C1,20.2555972,-0.015231079,-1.675418742,0.090603,11.93045439,0.751906547,3.768626823,1.549094946,8.981844073,2,6.350419239,2.7956995,7.043257847,24.26546827,1464.447665,4.905136514
CN(C)c1ccc(Oc2ccc(N3CCOC(c4ccc(N5CCOCC5)cc4)C3)cc2)cc1,17.38485566,-0.097745409,-15.93250167,0.173145597,-27.34119518,0.777905183,6.865051903,1.36326413,12.49704142,3,0,5.292652556,10.36627392,12.13273414,1045.764262,6.606881965
Sc1cccc2c1Nc1cccc(P(c3ccccc3)c3ccccc3)c1N2c1ccccc1,20.27033304,0.058336954,7.933825793,0.098561371,20.01522751,1.041981237,4.96,1.438298751,11.17090909,1,7.679743332,3.676864988,9.022572337,97.0618731,1399.902073,0
O=Cc1ccc(C=O)c(-c2ccc3c(c2)C(=O)C=CC3=O)c1,13.76777761,-0.110970511,-7.87890625,0.012345679,-12.76531279,0.7519328,3.440470801,1.349528816,7.266435986,0,0,2.204584154,5.330951749,18.19910121,859.3860323,45.95303
CN(C)c1ccc(N2c3ccccc3Oc3ccc(N(c4ccc(F)cc4)c4cc(-c5cc6[nH]ccc6cn5)c(F)c(-c5ncc(C#N)cn5)c4)cc32)cc1,30.38886482,-0.030501115,-6.008719723,0.816459545,89.7763673,0.54503517,8.50859507,1.586821942,17.9213138,7,10.2822022,6.012999398,13.43719749,12.13273414,2759.446806,34.25511049
Cc1cc(C)c(-n2c3ccc(C)cc3c3cc(C)ccc32)c(-c2ccnc3sc4c(-c5c(C#N)cc(C#N)c(-c6c7ccoc7cc7ccoc67)c5C#N)cccc4c23)c1,35.63950549,0.045669906,9.727689893,0.629013366,41.66389419,0.750602185,7.129238548,1.633778489,17.3356625,5,38.25395957,4.942496162,13.02938762,53.08855689,3708.753631,38.80607046
c1ccc2c(c1)oc1cc(-c3c[nH]c4ccncc34)ccc12,13.7954029,-0.138947558,-10.69896194,0.015104581,-12.58403956,0.750641801,2.423469388,1.607977529,5.817174515,1,3.430482148,1.533503324,4.212084106,24.26546827,1133.997893,0
O=C(c1ccc(C#Cc2c3c(c(-c4cc5sccc5s4)c4ncsc24)[SH](P(c2ccccc2)c2ccccc2)C=N3)cc1)C(F)(F)F,28.71043081,0.018236973,2.717308978,0.416184063,-36.49395128,0.526897353,6.852570022,2.027910599,14.5546875,2,4.630960505,5.522865025,12.16682012,72.50453932,2317.873513,5.563451492
Cc1cc(C)cc(-c2cnco2)c1,9.234684587,-0.075284091,-3.3125,0,1.424040663,0.750881952,2.268431002,0.444612905,4.022160665,1,0,1.613968728,3.052902396,17.19327005,383.7835574,0
O=C(c1ccc(-c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1)C(F)(F)F,18.83920276,-0.113434483,-13.1584,0.16886032,-32.19306309,0.526913504,5.644463668,1.427055661,10.7266436,0,2.088380862,4.166692373,8.601091585,109.1946072,1221.473076,21.47707118
Cc1cc(C)c(B(c2ccc(N(C)C)cc2)c2c(C)cc(Cc3ccc4c(c3)sc3cc(C#N)ccc34)cc2Cc2ccc3ncsc3c2)c(C)c1,29.39303181,-0.064749302,-13.5973535,0.613816957,-30.11314188,0.961419724,8.366914828,1.431424933,16.84502576,3,11.93242055,6.404382409,13.72903063,99.30588643,2653.509732,5.563451492
O=C1C=CC(=O)c2cc(-c3ccc(-c4ccc5c(c4)C(=O)NC5=O)c(N(Cc4ccc(-c5cccs5)s4)c4ccc5c6c(cccc46)C(=O)C5=O)c3)ccc21,32.11811728,-0.119481527,-22.70149015,0.969621467,-31.73408637,0.747197498,7.140495868,1.818532423,16.12137315,1,5.744883939,5.177255318,12.34074882,48.53093655,2933.209545,45.31168957
O=S1(=O)c2ccccc2-c2ccc(-c3ccc(Nc4ccccc4)cc3)cc21,16.13223263,-0.107663551,-11.52,0.140189777,-6.153072808,0.761339054,3.879706152,1.532079245,8.262562245,0,3.353322832,2.699185731,6.35714919,60.66367068,1278.006234,9.790966951
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3cccc4c3-c3cccnc3[SiH2]4)cc2C)c2ccccc21,24.97496681,-0.008928571,-1.625,0.320481584,-89.74218795,1.025709406,5.262745712,1.381442976,12.55146667,1,2.835311102,4.039591371,10.10336403,163.3455913,1990.43608,0
Cc1cc([SH]2C=CC=C2c2cccs2)cc(C)c1B1c2ccccc2B(c2c(C)ccc(-n3c4ccccc4c(=O)c4ccccc43)c2C)c2ccccc21,31.80141625,-0.009860975,-2.248302399,0.527295174,-48.41696492,0.751229828,6.850065678,1.463797934,16.45898438,1,6.060597158,5.299305312,13.33358022,140.4723331,2845.452025,0
COc1cc(OC)cc(Sc2cc3c(cc2-c2ccc(N(C)C)cc2)C(=O)C=CC3=O)c1,18.98104223,-0.054383065,-6.199669421,0.255994286,-13.54599219,0.751932797,5.814212519,1.463277394,11.16,1,0,4.269833842,8.925233032,23.89461909,1207.069444,22.62592665
N#CC(C#N)=C1C(=Cc2ccc(-c3ccc4c5cc(-c6sc(S)cc6N6CCOCC6)ccc5c5nc(C#N)c(C#N)nc5c4c3)s2)C(=O)c2ccccc21,30.77823335,-0.027497024,-5.086949375,0.488427711,-13.88174774,0.75272252,7.667296786,1.785527089,17.53798127,7,42.73878353,5.647178376,13.6481341,48.53093655,3051.399289,46.52027741
COc1cc(OC)cc(N(c2ccc(C)cc2-c2c(OC)cc(OC)cc2OCN(C)c2ccccc2)c2ccc(C)cc2-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c1,35.07581899,0.037196999,8.443718821,1.072353841,-4.871358357,0.77565894,10.21620758,1.478816452,21.09427144,3,3.259492389,7.718775468,17.01325203,59.09716661,2777.975219,38.79282579
c1ccc([SiH]2c3ccccc3-c3ccccc32)c(-c2ccc3c(c2)[SiH2]c2ncccc2-3)c1,18.87628138,-0.091323003,-12.14595942,0.175498419,-41.59403661,1.025713321,3.612456747,1.754626336,8.896683673,1,7.488502606,2.585639417,6.987864394,102.2485987,1476.166054,0
Cc1cc(C)c(Bc2c(C)cc(C)cc2CN2CCOCC2c2c(C#N)cc(C#N)cc2C#N)c(C)c1,22.81172212,-0.069880316,-11.04108997,0.404346495,-85.7222106,0.779275009,7.019058863,1.239273256,13.5734072,4,29.15799044,5.448271146,11.02075979,63.00833225,1430.743934,48.55708271
N#CC(C#N)=Cc1ccc(Sn2c3ccccc3c3cnccc32)s1,15.7175058,-0.068684807,-4.945306122,0.114482196,24.55566373,0.959224687,3.84,1.53403253,8.347140039,4,20.06969639,2.784407123,6.445711151,18.19910121,1132.336538,0
N#Cc1ccc(-c2ccc3ncoc3c2)c(C#N)c1C#N,13.88593486,-0.199226836,-10.95747599,0.02,-24.62775717,0.750517541,3.062381853,1.443930166,7.05078125,4,27.54016907,1.885861371,4.810628126,12.13273414,980.1503405,16.66317235
O=C1C=C(c2ccc3c(c2)C(=O)NC3=O)C(=O)c2ccccc21,14.76422413,-0.161819046,-11.97460938,0.037139067,-16.15012355,0.750607027,2.806122449,1.354433544,6.378698225,0,2.198810966,1.867669059,4.576467265,30.33183534,968.7369211,16.69035448
N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3c4ccoc4cc4ccoc34)ccc21,20.18069011,-0.071463296,-7.289256198,0.159795939,-11.91116444,0.750602183,3.698979592,1.698748448,9.223140496,2,20.93181827,2.336817525,6.566424841,36.39820241,1652.796661,33.40993064
N#Cc1cncnc1-c1c2ncsc2cc2ncsc12,13.97037034,-0.084486957,-3.8864,0,3.193911582,0.961301134,2.294044148,0.577932626,5.652892562,5,9.265108418,1.524036051,4.298420077,0,930.4266367,11.25737949
COc1cc(Cc2c(Bc3c(C)cc(C)cc3C)c(C)cc(C)c2-c2ccc(-n3c4ccccc4c4ccccc43)c(C3=CC(=O)NC3=O)c2)cc(OC)c1,32.63582288,-0.053851615,-11.84735527,0.82298541,-45.62022732,0.75108289,8.50859507,1.419607813,17.9213138,1,4.73630717,6.395522987,14.14406219,93.84308317,2657.584922,17.55737764
Cc1cc(CN(C)C)cc(-c2ccc(N(C)C)cc2)c1,12.60519626,-0.016304348,-1.5,0.066115702,19.31911629,1.043432678,4.764705882,1.016441965,7.319857313,2,0,3.609860731,6.101275952,29.82891977,568.4721356,0
C#Cc1cc(C)cc(C)c1-c1cocn1,10.73164025,-0.1444983,-6.791420118,0,-9.519283159,0.75115299,2.397146254,0.712448438,4.888429752,1,0,1.642647551,3.624006598,11.98680139,518.2092484,0
CN(C)c1ccc(C2=C(c3ccccn3)C(=O)C=CC2=O)cc1,14.54020295,-0.033221644,-2.75739645,0.037241098,-4.465377988,0.75189715,3.983703033,1.292493034,7.92,2,0,2.832720976,6.005633304,18.19910121,816.2079346,16.84013705
O=S1(=O)c2ccccc2-c2ccc(C3COCCN3)cc21,13.42939344,-0.08423913,-7.75,0.004691358,-13.57650781,0.761293817,2.396449704,1.290814838,5.570987654,0,3.35525526,1.924365808,4.660591556,30.33183534,808.0218437,23.00473088
CC1(C)c2ccccc2N(SC2COCCN2S)c2ccccc21,15.14815033,-0.04772753,-5.584120983,0,-21.30554139,0.77928544,3.128347184,1.205308561,6.9575,2,0.198525762,2.636761991,6.299022698,63.06050398,700.1515762,6.606881965
c1ccc2c(c1)c1cnccc1n2C1CNCCO1,12.22383791,-0.013614269,-1.143598616,0,-0.12081783,0.778858142,2.177693762,0.815922768,5.413111342,2,5.814239418,1.643228023,4.329593084,18.19910121,675.1677971,0
O=C1C=CC(=O)C(c2ccc3cccc4c3c2C(=O)C4=O)=C1,14.40615359,-0.043174603,-3.022222222,0,-10.7937378,0.747197365,2.423469388,1.213985942,5.817174515,0,1.325813964,1.517782771,4.177744052,30.33183534,989.5593966,16.5131272
Cn1cccc1-c1c2c(cc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4N4c5ccccc5N(c5ccccc5)c5ccccc54)cc3)c1-c1ccco1)Oc1ccccc1N2,36.26601345,0.026577348,6.91011036,0.698902153,40.34490317,0.751635462,8.613704002,1.498630627,20.25,3,5.912371771,6.233039021,15.52518943,121.3273414,3390.0483,5.749511833
CN(C)c1ccc(-c2cc3ncoc3cc2-c2cccc3c2N(c2ccc4c(c2)sc2cc(C#N)ccc24)c2ccc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)cc2O3)cc1,33.02304344,-0.037293742,-8.353798127,0.761179471,17.74527401,0.750489257,7.801652893,1.749132687,17.82322863,5,15.29408725,5.669162389,13.87911553,59.60008219,3651.611283,32.69076193
COc1cc(OC)c(-c2cc(C=O)ccc2-c2cccc(N(c3ccccc3)c3ccc4c(c3)oc3ccccc34)c2)c(OC)c1,26.3709974,-0.042003992,-7.056670602,0.364358739,-2.900906592,0.750507768,7.271202725,1.366098688,15.90942294,1,2.163338063,5.096607768,12.17311542,60.66367068,2176.84158,22.81198699
CC(=O)c1ccccc1-c1ccc2c(c1)C(=O)c1ccccc1C2=C(C#N)C#N,17.80536156,-0.04654474,-4.561384532,0.160901949,-11.60432339,0.752108727,4.216529294,1.613043216,9.646502836,2,18.94522905,2.844606691,7.034653964,60.66367068,1301.135403,33.39036199
Cc1cccc2c3cccc(C)c3n(C(=C(C#N)C#N)c3ccc(C(=C4C(=O)c5ccccc5C4=C(C#N)C#N)c4ccccc4N(C)C)s3)c12,32.62200128,0.046025146,8.146450889,0.834418937,85.02847698,0.752737461,7.142414285,1.40966819,17.01388889,6,43.17038598,5.027994197,12.81062535,78.86277189,2667.882886,37.72444574
Fc1ccc2c(c1)c1cc(F)ccc1n2-c1c(Pc2ccccc2)cccc1-n1c2ccccc2c2cccnc21,24.23876105,0.043485035,6.609725372,0.372621161,12.57465438,0.545036295,5.140619438,1.649122194,12.06903392,3,5.832922793,3.772774662,9.362684944,69.24436768,2155.234922,19.35314542
N#CC(C#N)=C1C(=Cc2ccc(-c3ccc4c(c3)C(=O)C=CC4=O)cc2)C(=O)c2ccccc21,19.83462112,-0.104870495,-11.640625,0.147946128,-14.57433011,0.7519328,5.086364365,1.499058569,11.17090909,2,18.8915853,3.295522839,8.090839111,54.59730362,1588.240543,33.40001503
O=Cc1ccc(C2=CC(=O)NC2=O)cc1P(c1ccccc1)c1ccccc1,17.8856891,-0.03972002,-3.892561983,0.074278135,-6.16032444,0.750862098,4.854926745,1.239168067,9.871281774,0,5.329359801,3.42465394,7.711396351,72.79640482,1051.845006,16.70000751
CN(Cc1c2ccoc2cc2ccoc12)c1ccc(C2(n3c4ccccc4c(=O)c4ccccc43)c3ccccc3-c3ccccc32)cc1,29.00434174,-0.021678085,-4.292260856,0.334557698,12.60833524,0.7506023,5.333333333,1.293134882,13.69214876,2,3.496487034,3.78245901,10.33348311,84.92913896,2647.399011,17.31720483
N#Cc1cc(C#N)c([SH]2C=Nc3cc4scnc4c(-c4ccccn4)c32)c(C#N)c1,19.62958941,-0.016039326,-1.4275,0.081830425,-20.40183584,0.961268061,3.972227435,1.686398467,9.469387755,6,28.80528786,2.65870145,7.094288329,6.066367068,1447.564468,16.02238646
C1=Nc2ccccc2[SH]1N1c2ccccc2N(c2ccccc2)c2ccccc21,17.72329448,0.016088453,1.8984375,0.020508111,17.79560156,1.02076714,3.456537619,1.261386663,8.501457726,3,0,2.495473065,6.535502959,54.59730362,1188.038461,0
C=CC1=C(c2ccc(N(C)C)c3ccccc23)C(=O)C=CC1=O,14.9285346,-0.043225575,-3.760625,0,-7.166227969,0.75189747,3.38331411,1.14579699,7.486111111,1,1.990939153,2.401670464,5.687909658,42.98679113,900.9976692,11.14620906
Cc1ccc(N(C2=CC(=O)C=CC2=O)c2ccc(C(c3ccc(C=C(C#N)C#N)s3)N(C)C)cc2)cc1,22.28005988,-0.034287044,-4.594463854,0.299567391,47.07875146,0.751893214,7.599707816,1.473406347,14.0625,4,18.1311712,5.651174584,11.00955876,29.82891977,1495.1977,5.697039313
CNc1ccccc1-c1c(OC)cc(OC)cc1OC,13.26969819,-0.031734126,-2.253122945,0,-23.82308487,0.776391757,3.621301775,0.758501538,7.852040816,0,3.182916509,2.496939227,6.191427299,18.19910121,571.0210106,17.2485355
c1cnc2oc3cc(-c4ccc5c(n4)sc4cc(-c6cc7cc8occc8cc7o6)ccc45)ccc3c2c1,20.5393121,-0.128,-16,0.256935007,-16.20657994,0.749215545,4.193786982,1.910168781,9.786122449,2,6.501204072,2.860110133,7.306986465,18.19910121,2321.609043,5.713496645
CN(C)c1ccc(-c2sc(-c3cccs3)cc2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,21.97544965,-0.049346713,-7.155273438,0.323038465,21.37539242,1.008236998,5.244536941,1.618283248,11.70703125,2,4.725898461,3.848263523,9.319762625,66.73003775,1816.76516,0
