SMILES,ABCGG,AATSC3d,ATSC3d,GGI10,ATSC4i,BCUTp-1l,Kier3,AATS8p,Kier2,fr_NH0,VSA_EState3,Kappa3,Kappa2,PEOE_VSA6,BertzCT,EState_VSA3
C1=C[SH](c2c3ncoc3cc3ncoc23)c2c(-c3ccc4c(c3)[SH](N3c5ccccc5Sc5ccccc53)C=N4)csc21,26.72665380826733,-0.0621709697524233,-9.44998740236835,0.2891541679420467,-0.3427163123249928,0.7498459785035088,4.514915345337275,1.6848480019913594,11.312610158628424,4,4.611105746055692,3.486579128837937,9.139332583745162,42.09372029169917,2240.4321276440937,0.0
c1ccc(N2CCOC(c3ccc(N4CCOCC4)cc3)C2)cc1,13.603521816624282,-0.0940061475409836,-11.46875,0.0577492092643607,-30.437010951620927,0.7786088977274928,4.411458333333333,1.2485102747666892,8.589506172839506,2,0.0,3.396856205986816,7.24064056514905,30.33183534230805,638.4482415121408,0.0
c1ccc(-n2c3ccccc3c3cc(-c4c5ncoc5cc5ncoc45)ccc32)cc1,19.261476947547333,-0.0468854082275632,-4.922967863894138,0.072853790429548,10.048167448526684,0.7498428323383941,3.333333333333333,1.469822762363744,8.340495867768595,3,2.3698712679516256,2.2547301149942256,6.060534683242685,42.46456947923127,1690.084982739157,11.166040283284485
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1c(-c2cnoc2)ccn1C,17.602324737511626,0.0060115898211136,0.5891358024691369,0.04,1.4161136818131357,0.7160201270598405,3.041322314049587,1.103883296096439,7.111111111111111,3,6.442303837436414,2.0507036174786872,5.36242907444954,28.416300377442656,1196.7716458393224,0.0
CN(C)c1ccc(Sc2c(F)c(F)c(-c3c4ncoc4cc4ncoc34)c(F)c2F)cc1N1c2ccccc2C(C)(C)c2ccccc21,29.310496828282076,-0.0176611840171952,-3.073046018991973,0.534035302520151,-34.97510901993004,0.5433201958961521,5.903651807303615,1.466505779500083,13.764982698961935,4,0.0,4.3335953009358645,10.879696397087162,62.00756175954202,2291.838406434362,16.65736842490889
c1cc(-n2c3ccccc3c3cccnc32)c2ocnc2c1,14.463569188789892,-0.0440393977131212,-3.214876033057854,0.0,6.169840075609875,0.7504821690778152,2.2592152199762188,1.0715942654519777,5.8171745152354575,3,2.3164229024943315,1.4091341164843556,4.177744052186124,24.26546827384644,1083.6449778222054,0.0
O=c1c2ccccc2[nH]c2cccc(-c3cocn3)c12,12.963839883538816,-0.0781818181818182,-5.160000000000001,0.0,-9.460741324795451,0.7506399630772913,2.390625,1.096673363613517,5.652892561983471,1,1.3157823129251704,1.4807543005885022,4.062175521023477,24.26546827384644,968.7803097457484,16.46637642377805
O=S1(=O)c2ccccc2-c2ccc(-c3ccc(C4=CC=C[SH]4c4c(F)c(F)cc(F)c4F)s3)cc21,22.316136680504425,-0.1361932528113286,-16.070803831736775,0.2712008978675645,14.00753711284905,0.5433223253065556,4.204323149378094,1.7956807034992877,9.632154006243496,0,1.54526444268147,3.329708213338804,7.942093818108685,36.407855449141934,1692.3620561381615,26.47263818268233
Cc1ccc(N(C(=C2C(=O)c3ccccc3C2=C(C#N)C#N)c2sccc2-c2ccc(-c3ccc4c(c3)sc3ncccc34)o2)c2ccc(C)cc2)cc1,32.73617808522934,0.015614901040243,2.8887566924449715,0.5860626466687072,11.265753014219442,0.751189850974184,7.680106928046335,1.7118450603401818,17.306122448979593,4,24.910534260558094,5.4464186875948775,13.291139401321406,71.7905736680101,2884.934133527573,33.91754166426798
CN(C)c1ccc(-c2ccc(N3CCOC(c4cc(C=O)ccc4C=O)C3)cc2)cc1,17.23166724104977,-0.108097554701102,-14.48507232994768,0.1815120906029997,-36.17979035918356,0.7527258376251649,5.925925925925926,1.436735497547524,11.421457673155274,2,0.0,4.516223408645717,9.144796120483576,36.39820241076966,1059.0151164683198,24.278541353819485
N#Cc1cc(-c2ccc3ocnc3c2)cc(C#N)c1C#N,13.79188599339092,-0.1669036039406409,-9.17969821673525,0.02,-21.307274819298897,0.7505171472336556,3.2,1.4757551278129566,7.05078125,4,27.345274500831863,1.978111176961292,4.8106281259917125,6.06636706846161,944.9003405075066,16.6631723509555
Cc1cccc2c3cccc(C)c3n(C3=C(c4cc(F)ccc4Nc4ccc(F)cc4)C(=O)N(C4c5ccccc5-c5ccccc54)C3=O)c12,30.150152957260502,0.0241931801483255,4.669283768626824,0.5517987960412203,26.799832075044577,0.545036874504111,6.121770591893267,1.5673115199582477,14.578512396694215,2,5.138139339524205,4.293139957576866,11.103007448493004,84.92913895846256,2513.8896550375057,11.374772549367124
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccsc1-c1ccc(N2c3ccccc3Oc3c2ccc(-c2ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)s2)c3-c2cocn2)s1,37.43970155906171,-0.0058416193181818,-1.28515625,0.7048301193755738,45.033453564776,0.7509640837793472,8.31584640346133,1.79617158216016,19.545706371191137,5,25.455048433171974,6.05584129013836,15.04457192759524,65.72420659954848,3713.26388847188,39.4660637049488
C=C(c1ccc(N(C)C)cc1-c1cnc2c(ccc3cccnc32)c1)c1cccn1C,18.805947751182032,-0.083365890308039,-10.08727272727272,0.193959800020406,-21.91054817334781,1.009906117514097,4.537037037037037,1.3292937968269427,9.700115340253747,4,2.1777914473360003,3.262732418209863,7.400988732640408,30.844403957444936,1442.6691025677137,0.0
Cc1cc(C)c(Bc2c(C)cc(Cc3cnoc3)cc2C)c(C)c1,15.52502976574353,-0.1397222222222222,-13.972222222222218,0.0715192327313539,-48.37997442900255,0.7160206927190389,4.601177003168854,0.8920209680039399,8.131482834185537,1,3.7880630344791184,3.453558296375105,6.68100141500649,68.16499551028653,819.5404124312521,0.0
Cc1cc(C)c(Bc2c(CB(c3c(C)cc(C)cc3C)c3c(C)cc(C)c(-c4ccc5c(c4)C(=O)c4ccccc4C5=C(C#N)C#N)c3C)cc(C)cc2CN(C)C)c(C)c1,36.013791496206224,-0.0286439848451283,-7.533368014268746,0.9281705948372614,-50.57111376580298,0.7527345519701953,10.29795918367347,1.3902414388428277,20.886,3,20.078466935774188,8.063566749022533,17.0467841388174,150.7850483569333,2857.5564051782567,27.82691049685725
Cc1ccc(N(c2ccc(N(C)CN(c3ccc(F)cc3)c3ccc(F)cc3)cc2)c2ccc(C)c(-n3c4ccccc4c4cnccc43)c2)cc1,28.67509206263556,-0.0563788565934759,-11.726802171443005,0.4713763901642689,40.691048376024106,0.5450368903072385,8.650519031141869,1.389627243207736,17.647058823529413,5,2.290137195214602,6.217886565656014,13.68229136607628,41.96165390246666,2391.1744700339264,6.668691188899143
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc2c(c1-c1ccco1)C(C)(C)c1ccccc1N2c1ccc(N(C)C)cc1,26.764888608741035,0.0372839038811673,7.382212968471143,0.3438506274869911,29.344301921164803,0.7516643454220635,5.480968858131488,1.422124215615855,12.711875,3,2.5352404819386454,4.052279529306,9.898304054736004,55.30621272508329,2174.9445293144777,0.0
Cc1ccc(N(c2ccc(C)c(-n3c4ccccc4c(=O)c4ccccc43)c2)c2cccc3c(-c4ccc(N(C)C)cc4)cc(-c4c5ncsc5cc5ncsc45)c(N(C)C)c23)cc1,37.14384362113159,0.0387585460626629,9.728395061728408,0.9983797571676358,45.99677640237529,0.751222062518663,8.612819100091828,1.6157569914705776,19.655222790357925,6,3.628513537443157,6.33452609012124,15.48150480928584,72.29348924477472,3568.627898495171,10.772448428929591
N#CC(C#N)=C1C(=Cc2ccc(-c3cccc4c3S(=O)(=O)c3ccc(-c5ccc6c(c5)S(=O)(=O)c5ccccc5-6)cc3-4)s2)C(=O)c2ccccc21,29.460093636349388,-0.1446726438579371,-25.02836738742313,0.6993388429752067,-28.765595755520515,0.7525606416462345,5.962424305160188,1.8341815473598608,14.1836011342155,2,19.34813342777782,4.346651832473657,10.914136834706914,78.86277189000094,2974.438312999722,59.82535781267556
Cn1cnc2ccc(-c3ccc4c(c3)Nc3ccccc3O4)cc21,14.169378443764025,-0.1147160723651648,-10.209730440499673,0.1030507091113151,3.01715926897046,0.7782529905093932,3.0214030915576693,1.338612749638569,6.622248661511005,2,3.451624464600655,1.965641679204616,4.862157575598349,24.26546827384644,1081.389160710831,0.0
CC1(C)c2ccccc2N(CC2(C)c3ccccc3N(n3c4ccccc4c4cccnc43)c3ccc(-c4cscn4)cc32)c2ccccc21,29.283051806629885,-0.0454545454545454,-9.999999999999996,0.5048566472808897,-18.541333297769096,0.9443004995126733,5.524897959183673,1.526084952910011,13.633136094674557,5,6.8654768354292095,3.995689116655127,10.638069566227486,92.7102462893822,2497.4901824704207,0.0
Fc1cc(F)c(F)c([SH]2C=C([SiH]3c4ccccc4-c4ccccc43)C=C2c2cccs2)c1F,21.291821832551697,-0.0664688324309315,-7.97625989171179,0.1579389858177736,24.04989533424786,0.5433223253063709,3.986159169550173,1.6577271478280855,9.465066174207449,0,7.272093726379442,3.177774851216632,7.865225739191265,54.59730361615449,1402.1526272665385,0.0
O=C1C=CC(=O)C(N2c3ccccc3N(c3ccccc3)c3ccccc32)=C1c1cc(Nc2ccc(F)c(O)c2)ccc1F,25.3528931911442,0.0537462866440948,8.65315214969927,0.3549637792062035,45.39876864300869,0.5450316017146375,6.56,1.3594083422457293,14.233814974666917,2,12.797936029387737,4.493718571580047,10.670848116866557,42.46456947923127,1990.8664873373248,22.74954509873425
CN(C)c1ccc(-c2ccc(C=O)cc2-c2ccc(C(=O)C(F)(F)F)cc2)cc1O,18.314419424271232,-0.1030373516720603,-10.612847222222218,0.2766044281195796,-27.12474401313709,0.5269094856741341,5.88,1.3187291151600644,10.29244001810774,1,10.317149282757423,4.196314742215478,8.02244967140405,42.46456947923127,1103.6664605438957,39.790804256298095
COc1cc(OCc2cccn2C)cc(OC)c1N1c2ccccc2Oc2ccccc21,19.49916891382325,-0.0176409546869594,-2.08163265306122,0.1376349352106927,-15.92052203097226,0.7763945820497605,4.8977294051416775,1.0339136556418198,10.726643598615915,2,0.0,3.3948478266230344,8.227186917311334,24.26546827384644,1193.6790225819348,23.85541746436463
C#CCc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccccc3-c3ccc(N(C)C)cc3)cc2C)c2c1cccc2-c1cc(C)c(B2c3ccccc3B(c3c(C)cccc3C)c3ccccc32)c(C)c1,41.483454298726514,0.0399391443324317,13.259795918367352,1.056320783593511,-103.61198481889242,1.0434572617965938,10.944799474030244,1.430947207147167,24.911135714701945,1,0.0,8.418271390820633,20.073788276157657,292.55517868916684,3894.9124064530856,6.4208216229260096
Cc1cccc2c3cccc(C)c3n(-c3ccc(C(=C4C(=O)c5ccc(-c6cc7sccc7s6)cc5C4=C(C#N)C#N)c4ncc5c(c4-c4cc(C=O)ccc4C=O)[SiH2]c4ccncc4-5)cc3)c12,39.59797505075787,-0.0377681706934317,-8.988824625036749,1.20114274053668,-14.87686087189294,0.7523115122340588,8.547880690737834,1.7146526094994288,20.60956147164748,5,28.026346765649738,6.109497798725449,15.865522794503743,71.91676339876517,3958.7897181471353,50.211192966796695
Cc1cc(C)c(B(c2ccc(N(C)Cc3ccccn3)cc2)c2c(C)cc(C)c(-c3c4ccoc4cc4ccoc34)c2C)c(C)c1,28.18246023394928,-0.0419574888779041,-7.929965397923883,0.5655790225487195,-50.13238516971994,0.7506021858820375,6.88,1.2490794271796244,14.693877551020408,2,2.1190331891241074,5.10044713777892,11.721845802802846,75.04041815880215,2138.3275250617216,0.0
CN(C)c1ccc(-c2c(C#N)cc(C#N)c(-c3ccc4c(c3)sc3cc(C#N)ccc34)c2C#N)cc1,21.176603478399176,-0.0702603576140317,-8.360982556069775,0.2823262932353841,-1.4869679412518355,0.9610598877523866,5.406462585034014,1.84718397189396,12.027348394768133,5,41.497735806803405,3.6020107570155995,8.900781487346057,30.33183534230805,1850.045810997353,22.253805966787983
O=C1C=CC(=O)C([SH]2C=CC(n3c4ccccc4c4cccnc43)=C2c2cccs2)=C1,20.25559719675342,-0.0152310794682908,-1.6754187415119972,0.0906029996939087,11.9304543851305,0.7519065474040748,3.7686268226245794,1.549094945942581,8.98184407262371,2,6.350419238683127,2.795699500412957,7.043257847223494,24.26546827384644,1464.4476654031107,4.905136513890047
CN(C)c1ccc(Oc2ccc(N3CCOC(c4ccc(N5CCOCC5)cc4)C3)cc2)cc1,17.38485566367236,-0.0977454090230105,-15.932501670750726,0.1731455973880216,-27.34119517583589,0.777905182633834,6.865051903114187,1.3632641300863426,12.497041420118345,3,0.0,5.292652556385538,10.366273923419842,12.13273413692322,1045.7642623028937,6.606881964512918
Sc1cccc2c1Nc1cccc(P(c3ccccc3)c3ccccc3)c1N2c1ccccc1,20.27033303623476,0.0583369543569967,7.933825792551561,0.098561371288644,20.01522750648445,1.0419812371927044,4.96,1.4382987509370306,11.170909090909092,1,7.679743332003584,3.676864988358047,9.022572337444132,97.0618730953858,1399.9020725284038,0.0
O=Cc1ccc(C=O)c(-c2ccc3c(c2)C(=O)C=CC3=O)c1,13.76777760679837,-0.1109705105633802,-7.87890625,0.0123456790123456,-12.76531278986069,0.7519327995521926,3.440470801267542,1.3495288157512366,7.26643598615917,0,0.0,2.204584154407476,5.33095174872493,18.19910120538483,859.386032331056,45.95302999644108
CN(C)c1ccc(N2c3ccccc3Oc3ccc(N(c4ccc(F)cc4)c4cc(-c5cc6[nH]ccc6cn5)c(F)c(-c5ncc(C#N)cn5)c4)cc32)cc1,30.38886482285693,-0.0305011153461085,-6.008719723183381,0.8164595449443934,89.77636730145917,0.5450351695521591,8.508595070217353,1.5868219420434888,17.921313799621927,7,10.282202202691652,6.012999398312677,13.437197493090949,12.13273413692322,2759.4468063156755,34.25511048546696
Cc1cc(C)c(-n2c3ccc(C)cc3c3cc(C)ccc32)c(-c2ccnc3sc4c(-c5c(C#N)cc(C#N)c(-c6c7ccoc7cc7ccoc67)c5C#N)cccc4c23)c1,35.63950549367899,0.0456699055987091,9.727689892525056,0.6290133659830629,41.66389419390923,0.7506021853564359,7.129238548483046,1.633778488594677,17.335662503275394,5,38.25395957155818,4.942496162224755,13.029387620347585,53.08855688586065,3708.753630508815,38.806070464537264
c1ccc2c(c1)oc1cc(-c3c[nH]c4ccncc34)ccc12,13.795402900808964,-0.1389475576326787,-10.698961937716264,0.0151045811651872,-12.584039562484993,0.7506418005765243,2.423469387755102,1.6079775287944862,5.8171745152354575,1,3.4304821481061563,1.5335033241362774,4.212084106046946,24.26546827384644,1133.9978925949022,0.0
O=C(c1ccc(C#Cc2c3c(c(-c4cc5sccc5s4)c4ncsc24)[SH](P(c2ccccc2)c2ccccc2)C=N3)cc1)C(F)(F)F,28.71043080652409,0.0182369730033594,2.717308977500556,0.4161840628507295,-36.49395128144951,0.5268973530810142,6.852570021545091,2.027910599062825,14.5546875,2,4.630960505188171,5.522865024950304,12.166820117309896,72.50453932232739,2317.8735129457705,5.563451491696996
Cc1cc(C)cc(-c2cnco2)c1,9.234684587270907,-0.0752840909090909,-3.3125,0.0,1.424040662802323,0.750881952015251,2.268431001890359,0.444612904849,4.022160664819944,1,0.0,1.6139687277964327,3.052902395583481,17.193270051855603,383.7835574054663,0.0
O=C(c1ccc(-c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1)C(F)(F)F,18.839202755878595,-0.1134344827586207,-13.1584,0.1688603203754718,-32.19306308905156,0.5269135038897881,5.6444636678200695,1.42705566088989,10.726643598615915,0,2.088380862153063,4.166692372833528,8.601091584979995,109.19460723230902,1221.473075824228,21.47707118041372
Cc1cc(C)c(B(c2ccc(N(C)C)cc2)c2c(C)cc(Cc3ccc4c(c3)sc3cc(C#N)ccc34)cc2Cc2ccc3ncsc3c2)c(C)c1,29.393031810684576,-0.0647493023674498,-13.59735349716447,0.613816957453321,-30.113141883238622,0.9614197235967404,8.366914828222116,1.4314249327832087,16.84502576298058,3,11.932420548800645,6.404382408545453,13.72903062809104,99.3058864326486,2653.509732199406,5.563451491696996
O=C1C=CC(=O)c2cc(-c3ccc(-c4ccc5c(c4)C(=O)NC5=O)c(N(Cc4ccc(-c5cccs5)s4)c4ccc5c6c(cccc46)C(=O)C5=O)c3)ccc21,32.11811727802663,-0.1194815270832103,-22.70149014580997,0.9696214671972248,-31.73408636691128,0.7471974977412645,7.140495867768595,1.818532423473573,16.121373153363802,1,5.744883938832514,5.177255318011654,12.34074882057932,48.53093654769288,2933.2095445675304,45.31168957055935
O=S1(=O)c2ccccc2-c2ccc(-c3ccc(Nc4ccccc4)cc3)cc21,16.13223262633681,-0.1076635514018691,-11.52,0.1401897765534129,-6.153072808107199,0.7613390542336482,3.879706152433425,1.5320792452006506,8.262562245359891,0,3.3533228318365405,2.699185731232924,6.357149189507396,60.6636706846161,1278.0062337983647,9.79096695103555
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3cccc4c3-c3cccnc3[SiH2]4)cc2C)c2ccccc21,24.97496681363515,-0.0089285714285714,-1.625,0.3204815835118865,-89.74218795178516,1.025709405823743,5.262745712271909,1.3814429758426778,12.551466666666666,1,2.8353111018800714,4.039591371336793,10.103364030432443,163.3455913388118,1990.4360795906184,0.0
Cc1cc([SH]2C=CC=C2c2cccs2)cc(C)c1B1c2ccccc2B(c2c(C)ccc(-n3c4ccccc4c(=O)c4ccccc43)c2C)c2ccccc21,31.801416254347647,-0.0098609754354197,-2.248302399275696,0.5272951739618407,-48.41696491537415,0.751229828093265,6.850065678363671,1.4637979335072755,16.458984375,1,6.060597157650572,5.299305312032794,13.333580222015636,140.47233310287643,2845.452024910904,0.0
COc1cc(OC)cc(Sc2cc3c(cc2-c2ccc(N(C)C)cc2)C(=O)C=CC3=O)c1,18.981042232204956,-0.0543830651007684,-6.199669421487605,0.2559942862973166,-13.545992194980414,0.7519327973933418,5.814212519492092,1.4632773939381176,11.16,1,0.0,4.269833842394808,8.925233031886393,23.894619086314336,1207.0694444703931,22.6259266499618
N#CC(C#N)=C1C(=Cc2ccc(-c3ccc4c5cc(-c6sc(S)cc6N6CCOCC6)ccc5c5nc(C#N)c(C#N)nc5c4c3)s2)C(=O)c2ccccc21,30.778233348821107,-0.0274970236508698,-5.086949375410922,0.4884277114580144,-13.88174774064965,0.7527225199571744,7.667296786389414,1.7855270894024766,17.537981269510926,7,42.738783526696,5.647178376389566,13.648134098759543,48.53093654769288,3051.399289351152,46.520277407790886
COc1cc(OC)cc(N(c2ccc(C)cc2-c2c(OC)cc(OC)cc2OCN(C)c2ccccc2)c2ccc(C)cc2-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c1,35.0758189913635,0.0371969992108444,8.443718820861681,1.0723538414447504,-4.871358356851697,0.775658939695033,10.21620757632266,1.4788164523931857,21.09427144223616,3,3.259492388728522,7.718775467920159,17.0132520289801,59.09716661447008,2777.975219038235,38.792825793902175
c1ccc([SiH]2c3ccccc3-c3ccccc32)c(-c2ccc3c(c2)[SiH2]c2ncccc2-3)c1,18.876281375028665,-0.0913230031290401,-12.145959416162334,0.1754984185287215,-41.594036610910194,1.0257133208173947,3.612456747404844,1.7546263355978189,8.896683673469388,1,7.488502605766315,2.585639417352388,6.987864394218208,102.24859874107324,1476.166053611778,0.0
Cc1cc(C)c(Bc2c(C)cc(C)cc2CN2CCOCC2c2c(C#N)cc(C#N)cc2C#N)c(C)c1,22.81172212200877,-0.0698803162366957,-11.041089965397926,0.4043464952555861,-85.72221059523149,0.779275009216274,7.019058863214707,1.2392732561557758,13.573407202216066,4,29.157990442368945,5.448271145739196,11.02075978690306,63.008332253161086,1430.7439342995267,48.55708270763897
N#CC(C#N)=Cc1ccc(Sn2c3ccccc3c3cnccc32)s1,15.717505797097868,-0.0686848072562358,-4.9453061224489785,0.1144821956943169,24.55566372524149,0.9592246868681114,3.84,1.534032529974833,8.347140039447732,4,20.069696389692435,2.7844071229962477,6.445711150935104,18.19910120538483,1132.336538272474,0.0
N#Cc1ccc(-c2ccc3ncoc3c2)c(C#N)c1C#N,13.885934856019109,-0.1992268362638732,-10.957475994513027,0.02,-24.62775716571525,0.7505175405247544,3.062381852551985,1.4439301661295,7.05078125,4,27.54016907266682,1.8858613711178724,4.8106281259917125,12.13273413692322,980.1503405075066,16.6631723509555
O=C1C=C(c2ccc3c(c2)C(=O)NC3=O)C(=O)c2ccccc21,14.764224126086496,-0.1618190456081081,-11.974609375,0.0371390674420977,-16.15012354600996,0.7506070272887612,2.806122448979592,1.35443354352735,6.378698224852071,0,2.198810965552939,1.8676690588601328,4.576467264678654,30.33183534230805,968.736921050557,16.690354475090988
N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3c4ccoc4cc4ccoc34)ccc21,20.180690105988187,-0.0714632960622265,-7.289256198347109,0.1597959391898786,-11.911164439274318,0.7506021833360882,3.698979591836735,1.6987484477558354,9.223140495867767,2,20.93181827161535,2.336817524887461,6.566424840596976,36.39820241076966,1652.796660615085,33.40993063849949
N#Cc1cncnc1-c1c2ncsc2cc2ncsc12,13.970370335871785,-0.0844869565217391,-3.886400000000001,0.0,3.193911581612631,0.9613011336354496,2.2940441482715537,0.5779326256879231,5.652892561983471,5,9.265108418367348,1.52403605065722,4.298420077410458,0.0,930.4266367041844,11.257379486545457
COc1cc(Cc2c(Bc3c(C)cc(C)cc3C)c(C)cc(C)c2-c2ccc(-n3c4ccccc4c4ccccc43)c(C3=CC(=O)NC3=O)c2)cc(OC)c1,32.6358228779583,-0.0538516148574457,-11.847355268638063,0.8229854096520763,-45.6202273218996,0.7510828902837831,8.508595070217353,1.4196078132218957,17.921313799621927,1,4.736307169840547,6.395522987275678,14.144062193911044,93.84308317223378,2657.5849224915582,17.557377644692274
Cc1cc(CN(C)C)cc(-c2ccc(N(C)C)cc2)c1,12.605196258971253,-0.0163043478260869,-1.5,0.0661157024793388,19.319116286072536,1.0434326782188992,4.764705882352941,1.0164419653927723,7.319857312722949,2,0.0,3.6098607306816857,6.101275951557094,29.82891976554344,568.4721356137036,0.0
C#Cc1cc(C)cc(C)c1-c1cocn1,10.731640252109951,-0.1444983003902806,-6.791420118343192,0.0,-9.519283158778263,0.7511529898134226,2.397146254458977,0.7124484379450909,4.888429752066116,1,0.0,1.6426475506345513,3.624006598096448,11.986801387317254,518.2092483701564,0.0
CN(C)c1ccc(C2=C(c3ccccn3)C(=O)C=CC2=O)cc1,14.540202952332663,-0.033221643972339,-2.7573964497041428,0.0372410978471584,-4.46537798760267,0.751897150330906,3.983703033046627,1.2924930336726137,7.92,2,0.0,2.8327209763363017,6.00563330444484,18.19910120538483,816.207934594515,16.840137054986997
O=S1(=O)c2ccccc2-c2ccc(C3COCCN3)cc21,13.429393443675869,-0.0842391304347826,-7.75,0.0046913580246913,-13.576507811839392,0.7612938169683405,2.396449704142012,1.290814838331279,5.570987654320987,0,3.355255259511212,1.9243658077620989,4.660591555503037,30.33183534230805,808.021843681753,23.004730880061388
CC1(C)c2ccccc2N(SC2COCCN2S)c2ccccc21,15.148150330702956,-0.0477275297691177,-5.584120982986771,0.0,-21.30554138606505,0.7792854396303409,3.1283471837488457,1.205308560634291,6.9575,2,0.1985257621567142,2.636761990906374,6.299022697575709,63.06050397515398,700.1515761811032,6.606881964512918
c1ccc2c(c1)c1cnccc1n2C1CNCCO1,12.223837906823206,-0.0136142692371066,-1.1435986159169564,0.0,-0.1208178297438919,0.7788581418332514,2.1776937618147447,0.8159227680233333,5.4131113423517165,2,5.814239417989419,1.6432280231969485,4.329593083708754,18.19910120538483,675.1677971220489,0.0
O=C1C=CC(=O)C(c2ccc3cccc4c3c2C(=O)C4=O)=C1,14.406153585644342,-0.0431746031746031,-3.022222222222222,0.0,-10.79373779838757,0.7471973648404527,2.423469387755102,1.213985942090964,5.8171745152354575,0,1.325813964474679,1.517782771014433,4.177744052186124,30.33183534230805,989.5593966041154,16.513127197858786
