compoud name,CID,molecular formula,molecular weight,Canonical SMILES,SMILES
,,,,,Cc1cc(C)cc(C(=O)c2ccc(C(=O)n3c4ccncc4c4cnccc43)c(C3OCCN(c4ccccc4)C3c3ccc4c(c3)sc3cc(C#N)ccc34)c2)c1
,,,,,N#CC(C#N)=C1C(=Cc2cccc(-c3cocn3)c2)C(=O)c2ccccc21
"4-(2,4-dimethylphenyl)-N,N-dimethylaniline",59336423.0,C16H19N,225.33,CC1=CC(=C(C=C1)C2=CC=C(C=C2)N(C)C)C,Cc1ccc(-c2ccc(N(C)C)cc2)c(C)c1
,,,,,CNc1cccc(-c2ccc3nc(-c4ccccc4)oc3c2)c1
,,,,,c1ccc2c(c1)-c1ccccc1C2c1nc2cc3ocnc3cc2o1
,,,,,COc1cc(OC)c(-c2cocn2)c(C2=CC(=O)NC2=O)c1
,,,,,c1coc(-c2nc3cc4nc[nH]c4cc3[nH]2)c1
,,,,,Cc1cc(C)c(B(c2c(C)cc(C)cc2CN2c3ccccc3Sc3ccccc32)n2cnc3cc4nc[nH]c4c(-c4csc5ccsc45)c32)c(C)c1
,,,,,N#Cc1cc(C#N)c(-c2c(F)c(F)cc(F)c2F)c(C#N)c1
,,,,,Cn1cnc2ccc(-c3nc(-c4cnc5c(ccc6cccnc65)c4)ccc3-c3cc(-c4ccc5c(c4)C(=O)NC5=O)cnc3-c3ccc4c(c3)C(=O)NC4=O)cc21
,,,,,c1ccc(N(c2ccccc2)c2c(-c3cnco3)ccc3ncoc23)cc1
,,,,,CN(C)c1ccccc1-c1cc(-c2c(-c3c4ncsc4cc4ncsc34)cc3cccc4c3c2C(=O)C4=O)co1
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)ccc21
,,,,,O=C1C(=O)c2c(-c3ccccc3NCN(c3ccc(F)cc3)c3ccc(F)cc3)cc(-c3ccccn3)c3cccc1c23
error,,,,,C1=Nc2cc3scnc3c(N3c4ccccc4Sc4ccccc43)c2[SH]1P(c1ccccc1)c1ccccc1
,,,,,c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5cccnc54)ccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3cccc(N4CCOCC4)c3)c3ccccc32)cc1
,,,,,CN(C)c1cc(N(C)Cc2ccc3c(c2)sc2ccccc23)c2ccccc2c1N1c2ccccc2N(c2ccccc2)c2ccccc21
,,,,,N#CC(C#N)=C1C(=Cc2ccc(On3c4ccc(F)cc4c4cc(F)ccc43)cc2)C(=O)c2ccccc21
,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(-c2cc4c(cn2)-c2cnc(S)cc2[SiH2]4)cc2cccc-3c12
,,,,,O=C1NC(=O)c2cc(-c3cc4sccc4s3)ccc21
,,,,,N#Cc1nc2c3ccccc3c3cc(-c4ccccc4-c4cccc(-n5c6ccccc6c6cccc(-c7c8ccoc8cc8ccoc78)c65)c4)ccc3c2nc1C#N
,,,,,CN(C)c1cccc2c(-c3ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)cc3)cccc12
,,,,,CN(C)CN(C)c1cocn1
,,,,,Cn1cnc2ccc(-c3c(C=O)ccc(C=O)c3N3c4ccccc4Sc4ccccc43)cc21
,,,,,c1cncc(-c2ccc(-c3nccc4[nH]ccc34)nc2)c1
,,,,,C#Cc1c(C)cc(C)cc1-c1ccccc1Nc1ccccc1
,,,,,Cn1cccc1-c1ccc2[nH]c3ccccc3c(=O)c2c1
,,,,,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cc2cc3occc3c(-c3cc4ccccc4c4ccccc34)c2o1
,,,,,O=c1c2ccccc2n(-c2ccc3sc4cc(S)ccc4c3c2)c2ccccc12
,,,,,COc1cc(OC)c(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)c(OC)c1-c1ccccc1
,,,,,CN(c1ccccc1)n1cc(-c2cc3c4c(cccc4c2)-c2nc4cc(C#N)c(C#N)cc4nc2-3)c(=O)c2ccccc21
,,,,,C#Cc1cccc2c1N(C1CN(c3ccccc3)CCO1)c1c(-c3ccc(N(C)C)cc3)cccc1C2(C)Cc1cocn1
,,,,,c1ccc(P(c2ccccc2)c2ccc(-c3cncc(-c4ccc5ncsc5c4)c3)cn2)cc1
,,,,,O=C1C=C(c2cc(Pc3ccccc3)c(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cc2O)C(=O)N1
,,,,,C=Cc1c(OC)cc(OC)c(-c2ccc3c(c2)C(=O)c2ccccc2C3=C(C#N)C#N)c1OC
,,,,,CN(Cc1cscn1)c1ccc2c(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cccc2c1
,,,,,O=C1C(=O)c2c(-c3cccc4ocnc34)ccc3cccc1c23
,,,,,Cc1ccc(-n2c3ccccc3c3cnccc32)c(Cc2sccc2-c2ccc(N(C)C)c3ccccc23)c1C1c2ccccc2-c2ccccc21
,,,,,CNc1cc(-c2ccc3ncsc3c2)c(N2c3ccccc3Sc3ccccc32)cc1-c1ccco1
,,,,,CC(=O)c1ccc(Cc2cccc(C)c2)cc1
"2-(2,3,4,5,6-pentafluorophenyl)-1,3-benzothiazole",627267.0,C13H4F5NS,301.24,C1=CC=C2C(=C1)N=C(S2)C3=C(C(=C(C(=C3F)F)F)F)F,Fc1c(F)c(F)c(-c2nc3ccccc3s2)c(F)c1F
,,,,,CC(=O)c1ccc(-c2cc(C)cc(Cc3ccc(-c4cccs4)s3)c2)cc1
,,,,,Cc1ccc(N(c2ccc(C)cc2)c2ccccc2Nc2ccccc2)cc1
,,,,,CN(C)c1ccc(-c2ncsc2-c2cc3c(cn2)-c2cnccc2[SiH2]3)cc1
,,,,,c1ccc2c(c1)Oc1ccccc1N2c1c(-c2ccc3c(c2)oc2ncccc23)ccc2c1sc1ccccc12
,,,,,Cn1ccc(-c2ccc3c(sc4c(-c5cc6c(cc5-c5cc(C=O)ccc5C=O)C(=O)NC6=O)cccc43)c2S)c1
,,,,,O=C1C=CC(=O)C(c2ccsc2-c2ccc(-c3ccc(O)nc3)s2)=C1
,,,,,COc1cc(OC)cc(-c2cc3c(c(-n4c5ccccc5c5cnccc54)c2O)-c2cc(-c4cccs4)ccc2S3(=O)=O)c1
,,,,,C=Cc1cc2c(N3c4ccccc4C(C)(C)c4ccccc43)c3occc3cc2o1
,,,,,CC1(Cc2ccc(N3CCOCC3)cc2-c2cc3ccccc3c3ccccc23)c2ccccc2Nc2ccccc21
,,,,,C#Cc1ccc2c(c1)-c1ccccc1[SiH]2N1c2ccccc2N(c2ccccc2)c2ccc(N3c4ccccc4Sc4cccc(-c5cc6c(cn5)-c5cnccc5[SiH2]6)c43)cc21
,,,,,Fc1ccc2c(c1)c1cc(F)ccc1n2-c1cncs1
,,,,,N#Cc1cc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)c(S)c(C#N)c1C#N
,,,,,COc1cc(OC)c(-c2cc(-c3cc(C#N)c(C#N)c(C#N)c3)ccc2N2c3ccccc3Nc3ccccc32)c(OC)c1
,,,,,Cn1cnc2ccc(-c3c(C4=CC(=O)C=CC4=O)ccc4c3N(c3cccc5c3Nc3ccccc3S5)c3ccccc3C4(C)C)cc21
,,,,,O=C(Cc1ccc2c(c1)sc1ncccc12)c1ccccc1
,,,,,CN(C)c1ccc(-c2ccccc2P(c2ccc(-c3cc(N(C)C)cc4ccccc34)c(N(C)c3ccccc3)c2)c2cc3c(cn2)-c2cnccc2[SiH2]3)cc1
,,,,,CC1(C)c2ccccc2Nc2cccc(-c3c4ccoc4cc4cc(-c5c(C#N)cc(C#N)cc5C#N)oc34)c21
,,,,,Cc1cc(CN2c3ccccc3Sc3ccccc32)c(-n2c3ccccc3c3cccnc32)c(-c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)c1
,,,,,c1ccc2c(c1)Nc1ccccc1N2c1ccccc1-c1cocn1
"2-(2,4-dimethoxyphenyl)furan",68743866.0,C12H12O3,204.22,COC1=CC(=C(C=C1)C2=CC=CO2)OC,COc1ccc(-c2ccco2)c(OC)c1
,,,,,CN(C)c1cc(-c2ccsc2-c2cccs2)c2ccccc2c1
error,,,,,C1=C(c2cnc3c(c2)c(N(c2ccccc2)c2ccccc2)cc2cccnc23)[SH](c2ccc(-c3cccs3)s2)C(c2cccs2)=C1
,,,,,N#Cc1cc(-c2ccccc2P(=O)(c2ccccc2)c2ccc(-c3cc(C=O)ccc3-c3ccc4c(c3)oc3ccccc34)cc2)cc(C#N)c1C#N
error,,,,,CS(=O)(=O)c1ccc([SH]2C(c3ccc4c(c3)sc3ccccc34)=Nc3ccccc32)cc1
,,,,,N#Cc1cncnc1-c1ccc2ncsc2c1
,,,,,c1cncc(-c2cccnc2-n2c3ccncc3c3cnccc32)c1
,,,,,Fc1ccc(N(c2ccc(F)cc2)c2coc(S)n2)cc1
,,,,,Cn1cnc2ccc(-c3ccc(N4c5ccccc5Nc5ccccc54)cc3)cc21
error,,,,,O=c1c2ccccc2n([SH]2C=CN=C2)c2ccccc12
error,,,,,Fc1ccc(N(c2ccc(F)cc2)[SH]2C=CC=C2)cc1
,,,,,O=Cc1ccc(-c2ccc3c(c2)oc2ncccc23)cc1
error,,,,,Cc1cc(C)cc(-c2cccc3c2N(c2ccccc2)c2ccccc2N3[SH]2C=CC=C2c2cccs2)c1
,,,,,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc2ccc(N(C)C)cc12
,,,,,c1cc2c(cn1)c1cnccc1n2-c1c2[nH]cnc2cc2nc[nH]c12
,,,,,CN(C)c1ccc(-c2cc(Nc3ccc(F)cc3)ccc2F)c2ccccc12
,,,,,c1cnc2oc3cc(C4COCCN4)ccc3c2c1
"4-(N-phenylanilino)isoindole-1,3-dione",141162230.0,C20H14N2O2,314.3,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC4=C3C(=O)NC4=O,O=C1NC(=O)c2c1cccc2N(c1ccccc1)c1ccccc1
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2c(O)ccc(-c3ccc(N4CCOCC4)cc3)c21
,,,,,c1ccc(Pc2cccc(C3c4ccccc4-c4ccccc43)c2)cc1
,,,,,CN(C)c1c(-c2ccc3c(c2)C(=O)NC3=O)ccc2c([SiH]3c4ccccc4-c4ccccc43)c(N3c4ccccc4N(c4ccccc4)c4ccccc43)ccc12
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3cccc4oc5ccccc5c34)ccc21
,,,,,c1ccc(P(c2ccc(-c3ccc4ncoc4c3)cc2)c2ccccc2-c2cc(-c3ccc4c(c3)sc3ccccc34)c3c(c2)sc2ccccc23)cc1
,,,,,CN(c1ccccc1)c1ccc2c(c1)-c1cccnc1[SiH2]2
,,,,,Cc1cccc(C)c1N1c2ccccc2N(c2ccccc2)c2ccccc21
,,,,,N#Cc1cc(N2C(=O)c3ccccc3C2=O)cc(C#N)c1C#N
,,,,,COc1cc(OC)c(N2CCOCC2)c(OC)c1-c1cc2c(cn1)-c1cnccc1[SiH2]2
,,,,,N#Cc1cc(C#N)c(-c2nccc3c2-c2cnccc2[SiH2]3)c(C#N)c1
"2-phenothiazin-10-yldibenzothiophene 5,5-dioxide",132526025.0,C24H15NO2S2,413.5,C1=CC=C2C(=C1)C3=C(S2(=O)=O)C=CC(=C3)N4C5=CC=CC=C5SC6=CC=CC=C64,O=S1(=O)c2ccccc2-c2cc(N3c4ccccc4Sc4ccccc43)ccc21
,,,,,C=Cc1ocnc1C(=O)c1ccc(C=O)cc1
,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(CNc2ccccc2)cc2cccc-3c12
,,,,,CN(C)c1ccc(-c2ccc3cc(-c4ccc5c(c4)c4ccccc4c4nc(C#N)c(C#N)nc54)ccc3c2N(C)Cc2ccc3c(c2)C(=O)c2ccccc2C3=C(C#N)C#N)c2ccccc12
,,,,,N#CC(C#N)=C1C(=Cc2ccc(-c3nc4cc5scnc5c(N5c6ccccc6Sc6ccccc65)c4s3)cc2)C(=O)c2ccccc21
,,,,,Cc1ccc(N(c2ccc(C)cc2-n2c3ccc(F)cc3c3cc(F)ccc32)c2ncc(-n3c4ccc(C)cc4c4cc(C)ccc43)cc2-c2cnccc2-c2ccc3c(c2)sc2ncccc23)cc1
error,,,,,CN(C)c1ccc(-c2ccc3c(c2)[SH](O)c2ncccc2-3)c2ccccc12
,,,,,Cn1cc(-n2c3ccccc3c3cccnc32)cc1C1CNCCO1
,,,,,CC(=O)c1ccc(-c2ccc3nc(-c4ccccc4)oc3c2)cc1
,,,,,Cn1cnc2ccc(C(=C(C#N)C#N)c3ccc(S)s3)cc21
,,,,,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2ccc(-c3cccnc3)cn2)c1
,,,,,O=c1c2ccccc2n(-c2cc(Nc3ccc(F)cc3)ccc2F)c2ccc(-c3ccc4c(c3)oc3ncccc34)cc12
,,,,,CC1(Cc2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccccc2Nc2ccc(-c3c4ncoc4cc4ncoc34)cc21
,,,,,C#Cc1cc(Nc2ccccc2)cc(-c2ccc(N(C)C)c3ccccc23)c1
,,,,,c1ccc2c(c1)oc1c(-c3ccc(-c4ccc(-c5ccc6ncsc6c5)nc4)cn3)cccc12
error,,,,,C1=C[SH]([SiH]2c3ccccc3-c3ccccc32)c2ccsc21
,,,,,CC(=O)c1cccc(-n2c3ccncc3c3cnccc32)c1
,,,,,Cc1cccc2c3cccc(C)c3n(-c3nocc3CC(=O)c3ccc(-c4ccc5c(c4)sc4cc(C#N)ccc45)cc3)c12
,,,,,CN(C)c1ccc(-c2ccccc2-c2nc3ccc(-c4ccsc4C(=C(C#N)C#N)c4ccc(-c5cccs5)s4)cc3o2)c2ccccc12
,,,,,Cc1cc(C)c(B(c2ccc(-c3cnoc3)c(N(C)C)c2)c2c(C)cc(C)cc2C)c(C)c1
error,,,,,Cc1ccc2c(c1)c1cc(C)ccc1n2[SH]1C=CC=C1c1ccc(N(C)C)c2cc(-c3ccc4c(c3)C(=O)C=CC4=O)ccc12
,,,,,CN(C)c1ccc(-c2cnoc2)c2ccccc12
,,,,,CN(C)c1cc(-c2ccccn2)cc2ccc(-c3cc(C#N)c(C#N)c(C#N)c3)cc12
,,,,,N#Cc1ccc2c(c1)sc1cc(-c3cccc(P(=O)(c4ccccc4)c4ccc(-n5ccc(=O)c6ccccc65)cc4)c3)ccc12
error,,,,,O=[PH](c1ccccc1)(c1ccc(-c2ccc3nc(-c4ccccc4)oc3c2)cc1)(c1cccc(-c2cc3c(cn2)-c2cnccc2[SiH2]3)c1)c1ccc2ncoc2c1
,,,,,CC1(C)c2ccccc2Nc2cc(-c3c4ncsc4cc4ncsc34)cc(-c3cc(-c4ccc(C=O)cc4)c4c(c3)oc3nccc(-c5ccc6[nH]ccc(=O)c6c5)c34)c21
,,,,,CC1(CS)c2ccccc2N(C2COCCN2)c2ccccc21
,,,,,CC1(Cc2ccc(C(=O)C(F)(F)F)cc2)c2ccccc2Nc2c(S)cc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cc21
,,,,,Cc1ccc(N(c2ccc(C)cc2)c2ccc3ccc4cccnc4c3n2)cc1
,,,,,N#Cc1nc2c3ccccc3c3c(-c4c(F)c(F)c(F)c(F)c4F)cccc3c2nc1C#N
,,,,,CNc1cccc(-n2c3ccccc3c3cnccc32)c1N1c2ccccc2N(c2ccccc2)c2ccccc21
,,,,,CN(C)c1cc(-c2ccccc2-c2nc3ccc(-c4ccc5c(c4)oc4ccccc45)cc3o2)c2ccccc2c1
,,,,,O=S1(=O)c2ccccc2-c2ccc(-c3cc4ncsc4cc3S)cc21
error,,,,,N#CC(C#N)=CC1=CC=C[SH]1c1ccc2ncoc2c1
,,,,,Cc1cc(C)c(B(c2c(C)cc(C)cc2CN2c3ccccc3Sc3ccccc32)c2cc(N3c4ccccc4Sc4ccccc43)cn2C)c(C)c1
,,,,,CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)c3ccccc3c3nc(C#N)c(C#N)nc43)c3oc4ccccc4c23)c2ccccc21
,,,,,Fc1ccc2c(c1)c1cc(F)ccc1n2-c1cccc(-c2ccc3oc4ccccc4c3c2)c1N(c1ccccc1)c1ccccc1
,,,,,CN(C)c1c(C#N)c(C#N)cc2nc3c(nc12)-c1cccc2cc(-c4ccc(-c5cscn5)c5ncsc45)c(-c4ccc5nc(-c6ccccc6)oc5c4)c-3c12
,,,,,O=c1c2ccccc2n(-n2c3ccccc3c3ccccc32)c2ccccc12
,,,,,CN(C)c1ccccc1-c1ccc2c(c1)sc1ccccc12
,,,,,c1ccc2c(c1)c1ccccc1n2-c1cncc2cc[nH]c12
,,,,,N#Cc1cnc(-c2c(-c3cc4ccccc4c4ccccc34)ccc3c2N(c2ccc(-c4cccs4)cc2)c2ccccc2N3c2ccc(-c3cccs3)s2)nc1
,,,,,O=P(c1ccccc1)(c1ccccc1)c1cc(-c2ccc3nc(-c4ccccc4)oc3c2)ccc1-c1ccccn1
,,,,,CC1(C)c2ccccc2Nc2cccc(-c3ccc(C=O)cc3)c21
,,,,,CN(C)c1ocnc1C1=CC(=O)C=CC1=O
,,,,,c1csc(-c2cnc3c(c2)cc(-n2c4ccccc4c4cccnc42)c2ccc(-n4c5ccccc5c5cccnc54)nc23)c1
,,,,,Cn1cnc2cc(C3c4ccccc4-c4ccccc43)c(-c3ccc4c(c3)-c3c(P(c5ccccc5)c5ccccc5)cccc3S4(=O)=O)cc21
,,,,,COc1cc(OC)c(-c2c3ccoc3cc3ccoc23)c(-c2ccc(-c3cnoc3)cn2)c1
,,,,,COc1cc(OC)cc(-c2ccon2)c1
,,,,,CN(C)c1cc2ccccc2cc1-c1c2ncsc2cc2ncsc12
,,,,,O=S1(=O)c2ccccc2-c2ccc(-c3cccc4c3Oc3ccccc3N4)cc21
,,,,,Cc1ccc(Nc2ccc(C)cc2N(C)C)cc1
,,,,,O=P(c1ccccc1)(c1ccccc1)c1ccccc1-c1cc2oc(-c3ccccc3)nc2cc1-c1c2ncoc2cc2ncoc12
,,,,,Cc1cc(C)cc(-c2ccc3c(c2)Nc2ccccc2C3(C)C)c1
,,,,,CC1(C)c2ccccc2N(c2cnc3oc4c(-c5cc6sccc6s5)cccc4c3c2)c2ccccc21
error,,,,,C1=C[SH](n2c3ccncc3c3cnccc32)C(c2cscn2)=C1
,,,,,CN(C)c1ccc2cccc(-c3ccc(-c4cccnc4)cn3)c2c1
,,,,,C#Cc1ccc2c(c1)-c1ccccc1[SiH]2Sc1ccc2ncn(C)c2c1
,,,,,Cn1cnc2ccc(-n3c4ccc(Cl)cc4c4cc(Cl)ccc43)cc21
N-methyl-2-phenylaniline,12246986.0,C13H13N,183.25,CNC1=CC=CC=C1C2=CC=CC=C2,CNc1ccccc1-c1ccccc1
,,,,,Cc1cccc2c3cccc(C)c3n(-c3cc4scnc4cc3-c3ccc(C=C(C#N)C#N)s3)c12
,,,,,CS(=O)(=O)c1ccc(N(c2ccccc2)c2cccc(-c3c(F)c(F)c(F)c(F)c3F)c2)cc1
phenanthren-1-ol,98490.0,C14H10O,194.23,C1=CC=C2C(=C1)C=CC3=C2C=CC=C3O,Oc1cccc2c1ccc1ccccc12
,,,,,c1cc2c(cn1)c1cnccc1n2-c1ncco1
,,,,,N#Cc1ccc(-c2ccc3[nH]ccc(=O)c3c2)c(C#N)c1C#N
,,,,,c1ccc(-c2nc3ccc(-c4cc5cnccc5[nH]4)cc3o2)cc1
,,,,,N#Cc1cnc(C2CNCCO2)nc1
,,,,,O=C1C=CC(=O)C(c2ccc3c(c2)C(=O)NC3=O)=C1
,,,,,Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(CN(C)c3cccc4ccccc34)cc2C)c2ccccc21
,,,,,Cn1cnc2ccc(N(c3ccccc3)c3ccccc3)cc21
